YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7295328260869562
2023,PSG,0.7324906956521735
2024,PSG,0.7531773476055068
2025,PSG,0.762205478040289
2026,PSG,0.7628094345620283
2027,PSG,0.7655636519533329
2028,PSG,0.7704787389098547
2029,PSG,0.7771590432576806
2030,PSG,0.7868480432576808
2031,PSG,0.7188950432576807
2032,PSG,0.7137680432576806
2033,PSG,0.7086410432576806
2034,PSG,0.703514043257681
2035,PSG,0.6752454720249914
2036,PSG,0.639661739130435
2037,PSG,0.6496109128228981
2038,PSG,0.5735730432576809
2039,PSG,0.4798053913043477
2040,PSG,0.3925702608695653
2041,PSG,0.3240403043478262
2042,PSG,0.2533340869565217
2043,PSG,0.1804649999999997
2044,PSG,0.105831695652174
2045,PSG,0.0281886956521739
2046,PSG,0.0281886956521739
2047,PSG,0.0281886956521739
2048,PSG,0.0281886956521739
2049,PSG,0.0281886956521739
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697796
2025,FRT,1.8680577956945015
2026,FRT,1.9231529757904835
2027,FRT,1.980415988054299
2028,FRT,2.0403346430421867
2029,FRT,2.0609969781564605
2030,FRT,1.9684547374909829
2031,FRT,1.8742499567423194
2032,FRT,1.8742499567423194
2033,FRT,1.8728679567423194
2034,FRT,1.8714859567423199
2035,FRT,1.8337545279750085
2036,FRT,1.794338260869565
2037,FRT,1.684809912590393
2038,FRT,1.4660776131251527
2039,FRT,1.2457449132759812
2040,FRT,1.0233170536845932
2041,FRT,0.8073962869219441
2042,FRT,0.5893116879914623
2043,FRT,0.36858437522579657
2044,FRT,0.18679334233374442
2045,FRT,0.1185069252214452
2046,FRT,0.0496697059701082
2047,FRT,0.0496697059701082
2048,FRT,0.0496697059701082
2049,FRT,0.0496697059701082
