YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7399633293656448
2023,PSG,0.7533517022095506
2024,PSG,0.7715076690805416
2025,PSG,0.7909663027940124
2026,PSG,0.7915702593157516
2027,PSG,0.7943244767070563
2028,PSG,0.7992395636635783
2029,PSG,0.8059198680114039
2030,PSG,0.8156088680114042
2031,PSG,0.8274717810548824
2032,PSG,0.8599447810548824
2033,PSG,0.8548177810548825
2034,PSG,0.8496907810548825
2035,PSG,0.8445637810548825
2036,PSG,0.8394367810548825
2037,PSG,0.7675989549679259
2038,PSG,0.6915610854027086
2039,PSG,0.6107563027940127
2040,PSG,0.5381827113756238
2041,PSG,0.4741544289522452
2042,PSG,0.4080389777904487
2043,PSG,0.3398463872273696
2044,PSG,0.2699702664861013
2045,PSG,0.1971684992729862
2046,PSG,0.1222677822950819
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945013
2026,FRT,1.923152975790484
2027,FRT,1.9804159880542982
2028,FRT,2.0403346430421867
2029,FRT,2.1025718550409067
2030,FRT,2.16623925540107
2031,FRT,2.1474343917080385
2032,FRT,2.1687777553206353
2033,FRT,2.191182218945116
2034,FRT,2.208309218945116
2035,FRT,2.2224362189451172
2036,FRT,2.232563218945117
2037,FRT,2.2874010450320736
2038,FRT,2.3444389145972915
2039,FRT,2.4012436972059876
2040,FRT,2.4458172886243754
2041,FRT,2.477845571047754
2042,FRT,2.506961022209551
2043,FRT,2.532153612772629
2044,FRT,2.5550297335139
2045,FRT,2.4036796299332868
2046,FRT,2.2625105336263176
2047,FRT,2.2428593522359432
2048,FRT,2.222140928611463
2049,FRT,2.206709181944796
2050,FRT,2.1533322177049175
2051,FRT,2.172021990491803
2052,FRT,2.1615537508196723
2053,FRT,2.1509308606557385
2054,FRT,2.1381550009836063
2055,FRT,2.126222809836065
2047,PSG,0.0846677822950819
2048,PSG,0.0846677822950819
2049,PSG,0.0846677822950819
2050,PSG,0.0846677822950819
2051,PSG,0.0899780095081967
2052,PSG,0.0954462491803278
2053,PSG,0.1010691393442622
2054,PSG,0.1068449990163933
2055,PSG,0.1127771901639343
