YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462001
2022,PSG,0.7677823537558887
2023,PSG,0.80979719814451
2024,PSG,0.8573745633894847
2025,PSG,0.9069375223062075
2026,PSG,0.9156808014508979
2027,PSG,0.9266600716290876
2028,PSG,0.9398859415364291
2029,PSG,0.954974525884255
2030,PSG,0.9731726649006485
2031,PSG,0.9936438949933072
2032,PSG,1.0348344759769137
2033,PSG,1.0787172203247395
2034,PSG,1.090898135838016
2035,PSG,1.0948047417396554
2036,PSG,1.0988155686249015
2037,PSG,1.0083990850329467
2038,PSG,0.91307260785744
2039,PSG,0.8122868308091868
2040,PSG,0.7096089141875457
2041,PSG,0.6455806317641672
2042,PSG,0.579465180602371
2043,PSG,0.5112725900392916
2044,PSG,0.44139646929802334
2045,PSG,0.3685947020849083
2046,PSG,0.2936939851070039
2047,PSG,0.2610831444512662
2048,PSG,0.2259465578083583
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945013
2026,FRT,1.923152975790484
2027,FRT,1.9804159880542982
2028,FRT,2.0403346430421867
2029,FRT,2.1025718550409067
2030,FRT,2.16623925540107
2031,FRT,2.233534380977192
2032,FRT,2.303452103564149
2033,FRT,2.3754770800091416
2034,FRT,2.450101864161982
2035,FRT,2.5278523578993553
2036,FRT,2.6077265041272466
2037,FRT,2.6911789312253767
2038,FRT,2.7778041390191506
2039,FRT,2.867493614688058
2040,FRT,2.865702624156496
2041,FRT,2.86855605978701
2042,FRT,2.872372939489008
2043,FRT,2.877687509800266
2044,FRT,2.886197989767356
2045,FRT,2.8959622704328347
2046,FRT,2.668693184856712
2047,FRT,2.6004676444919785
2048,FRT,2.530128708046985
2049,FRT,2.457199177227478
2050,FRT,2.3811439368234386
2051,FRT,2.3005277047835824
2052,FRT,2.0021094800420496
2053,FRT,1.6984564394497008
2054,FRT,1.3901448728205128
2055,FRT,1.1715134393162399
2049,PSG,0.222686622295082
2050,PSG,0.2278690947540983
2051,PSG,0.2331793219672131
2052,PSG,0.2386475616393443
2053,PSG,0.2442704518032786
2054,PSG,0.2500463114754098
2055,PSG,0.2559785026229508
