YEAR,TECHNOLOGY:Service,VALUE
2023,PSG,9042.080283328762
2024,PSG,9263.09824632877
2025,PSG,9505.44402932877
2026,PSG,9421.334500136989
2027,PSG,9370.683911945207
2028,PSG,9357.68276875343
2029,PSG,9225.190059561643
2030,PSG,9115.588304369865
2031,PSG,9033.203488178084
2032,PSG,8975.249103986302
2033,PSG,8940.95874179452
2034,PSG,8933.721343602743
2035,PSG,8955.92602041096
2036,PSG,9004.276780219183
2037,PSG,9078.463370027395
2038,PSG,9184.148534835618
2039,PSG,9316.603497643837
2040,PSG,9479.397567452055
2041,PSG,9673.509225260272
2042,PSG,9731.058254068494
2043,PSG,9943.540919999998
2044,PSG,10371.439555999998
2045,PSG,10829.14343
2046,PSG,11204.395416999998
2047,PSG,11598.430586
2048,PSG,12013.767490999997
2049,PSG,12606.513590999999
2050,PSG,13233.677387
2021,PSG,8171.1939520000005
2022,PSG,8660.128794
2021,FRT,4664.69035
2022,FRT,4827.21548
2023,FRT,4992.77738
2024,FRT,5165.783006000001
2025,FRT,5312.652732312501
2026,FRT,5352.102360225002
2027,FRT,5396.257870137501
2028,FRT,5439.955273006251
2029,FRT,5489.154430918751
2030,FRT,5540.447045831252
2031,FRT,5593.712762743753
2032,FRT,5649.865032656254
2033,FRT,5707.381933568752
2034,FRT,5768.695149481251
2035,FRT,5832.133215393752
2036,FRT,5646.996738262501
2037,FRT,5462.142117175002
2038,FRT,5277.301833087501
2039,FRT,5092.469466000002
2040,FRT,4907.349796912501
2041,FRT,4722.702292825002
2042,FRT,4538.0603137375
2043,FRT,4353.441476606252
2044,FRT,4168.525183518751
2045,FRT,3984.0653404312516
2046,FRT,3989.1148043437515
2047,FRT,3649.620339256251
2048,FRT,3306.358519168751
2049,FRT,2955.874434081251
2050,FRT,2628.5097849999993
