YEAR,TECHNOLOGY:Service,VALUE
2023,PSG,9042.080283328762
2024,PSG,9263.098246328767
2025,PSG,9506.95545932877
2026,PSG,9684.307402945205
2027,PSG,9872.641367753426
2028,PSG,10075.726122561642
2029,PSG,10293.470762178084
2030,PSG,10522.642836986302
2031,PSG,10772.447717602741
2032,PSG,11035.619416410958
2033,PSG,11313.105585027393
2034,PSG,11607.873368835617
2035,PSG,11922.863881452053
2036,PSG,12254.52630226027
2037,PSG,12602.517250876708
2038,PSG,12972.644694684932
2039,PSG,13360.423323493149
2040,PSG,13769.178854109588
2041,PSG,14199.871210917805
2042,PSG,14484.800565534244
2043,PSG,14914.565504
2044,PSG,15551.487211000001
2045,PSG,16208.092845
2046,PSG,16889.272412000002
2047,PSG,17594.730108000003
2048,PSG,18324.153364
2049,PSG,19078.421001
2050,PSG,19858.018481999996
2021,PSG,8171.1939520000005
2022,PSG,8660.128794
2021,FRT,4664.69035
2022,FRT,4827.21548
2023,FRT,4992.77738
2024,FRT,5165.783006000001
2025,FRT,5311.962745437501
2026,FRT,5424.314093993752
2027,FRT,5538.449593068751
2028,FRT,5650.034346625003
2029,FRT,5764.655510181252
2030,FRT,5862.297227636224
2031,FRT,5976.270429983257
2032,FRT,6091.182718112633
2033,FRT,6205.4887474596635
2034,FRT,6321.426655806695
2035,FRT,6437.548264153726
2036,FRT,6554.73216150076
2037,FRT,6671.756495630134
2038,FRT,6789.351182977166
2039,FRT,6647.661506324198
2040,FRT,6464.252437671234
2041,FRT,6281.303069018264
2042,FRT,6098.320338365295
2043,FRT,5915.360303494671
2044,FRT,5732.120581841705
2045,FRT,5549.148363188736
2046,FRT,5555.695609535767
2047,FRT,5217.7148058828
2048,FRT,4875.956571012176
2049,FRT,4526.780635359206
2050,FRT,4204.470257768738
