YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7274432136428998
2023,PSG,0.7694580580315213
2024,PSG,0.7876140249025121
2025,PSG,0.807072658615983
2026,PSG,0.7778217604121346
2027,PSG,1.2055010984724475
2028,PSG,1.1399827757608085
2029,PSG,1.0374374149411365
2030,PSG,0.9375501389528651
2031,PSG,0.8343905719036849
2032,PSG,0.8204363618478389
2033,PSG,0.8110814933440664
2034,PSG,1.120364700043917
2035,PSG,1.1133304329389297
2036,PSG,1.1111454968547974
2037,PSG,1.0695920743945067
2038,PSG,0.8328620500064648
2039,PSG,0.6114946139836563
2040,PSG,0.38621178890881713
2041,PSG,0.3392444281364403
2042,PSG,0.292894416380001
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.806368602769779
2025,FRT,1.8680577956945017
2026,FRT,1.9243048739453024
2027,FRT,1.9804989015275505
2028,FRT,2.0402007841454695
2029,FRT,2.0999224117613857
2030,FRT,2.161975650953997
2031,FRT,2.225221926113053
2032,FRT,2.2920423572176927
2033,FRT,2.3170695548854545
2034,FRT,2.420635299956083
2035,FRT,2.4905058714993284
2036,FRT,2.5636165768644457
2037,FRT,2.6373251159460334
2038,FRT,2.715309778000046
2039,FRT,2.793248603564607
2040,FRT,2.7841068437158367
2041,FRT,2.7807589760368456
2042,FRT,2.7798089815502482
2043,FRT,2.7785850818743825
2044,FRT,2.7820175320533407
2045,FRT,2.784795878279544
2046,FRT,2.7906837790557364
2047,FRT,2.849348922937036
2048,FRT,2.9106490485967496
2049,FRT,2.842817409469129
2050,FRT,2.774665753213669
2051,FRT,2.700880016546502
2052,FRT,2.40902172815987
2053,FRT,2.110767952940382
2054,FRT,2.115814241521918
2055,FRT,2.2128230587262263
2043,PSG,0.2244831147540983
2044,PSG,0.2302204042622951
2045,PSG,0.2359721757377049
2046,PSG,0.2417154981967213
2047,PSG,0.2474957163934426
2048,PSG,0.2532921491803278
2049,PSG,0.2590768508196721
2050,PSG,0.2649
2051,PSG,0.2704637685245902
2052,PSG,0.2761421822950819
2053,PSG,0.2819421895081967
2054,PSG,0.2878620531147541
2055,PSG,0.293906984262295
