YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.6732525032786884
2023,PSG,0.6866408761225941
2024,PSG,0.704796842993585
2025,PSG,0.6663988080586907
2026,PSG,0.5986347742881989
2027,PSG,0.8775138544780374
2028,PSG,0.7644402516911522
2029,PSG,0.6513657179206606
2030,PSG,0.5389031841501686
2031,PSG,0.4251635813632834
2032,PSG,0.4005957673730117
2033,PSG,0.38059881296759923
2034,PSG,0.3192655525966329
2035,PSG,0.25464755259663097
2036,PSG,0.1820879628530425
2037,PSG,0.3179377952333082
2038,PSG,0.3425027122017325
2039,PSG,0.11032433060515329
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.806368602769779
2025,FRT,1.8680577956945017
2026,FRT,1.9243048739453024
2027,FRT,1.980498901527551
2028,FRT,2.0402007841454695
2029,FRT,2.0999224117613857
2030,FRT,2.161975650953997
2031,FRT,2.225221926113053
2032,FRT,2.226104956687188
2033,FRT,2.2247229566871884
2034,FRT,2.2557344474033685
2035,FRT,2.2543524474033685
2036,FRT,2.251912037146958
2037,FRT,2.0180622047666907
2038,FRT,1.8884972877982675
2039,FRT,1.6648382350079207
2040,FRT,1.4390305465395261
2041,FRT,1.2188391103678549
2042,FRT,0.998742821762343
2043,FRT,0.7750665089418294
2044,FRT,0.5511179414022773
2045,FRT,0.3250210161431396
2046,FRT,0.0978108859533247
2047,FRT,0.0978108859533247
2048,FRT,0.0978108859533247
2049,FRT,0.0978108859533247
2040,PSG,0.0425578424590163
2041,PSG,0.0426148086885245
2042,PSG,0.0426717749180327
2043,PSG,0.0427246721311475
2044,PSG,0.0427816383606557
2045,PSG,0.0428386045901639
2046,PSG,0.0428915018032786
2047,PSG,0.0429484680327868
2048,PSG,0.043005434262295
2049,PSG,0.0430583314754098
