YEAR,TECHNOLOGY:Service,VALUE
2023,PSG,9042.080283328762
2024,PSG,9263.098246328767
2025,PSG,9506.95545932877
2026,PSG,9587.426692136984
2027,PSG,9684.685878945204
2028,PSG,9802.962825753426
2029,PSG,9941.958375561642
2030,PSG,10100.933207369866
2031,PSG,10284.767076178083
2032,PSG,10489.496590986302
2033,PSG,10719.597221113652
2034,PSG,10974.006119151489
2035,PSG,11257.578888189333
2036,PSG,11567.632391227171
2037,PSG,11903.729110265012
2038,PSG,12273.191833532475
2039,PSG,12671.713943340694
2040,PSG,13103.782090608158
2041,PSG,13570.725319416377
2042,PSG,13906.436957454214
2043,PSG,14401.73494884497
2044,PSG,15120.323219074588
2045,PSG,15875.70880230421
2046,PSG,16674.35242853383
2047,PSG,17517.156754763455
2048,PSG,18404.619600222693
2049,PSG,18835.293553452317
2050,PSG,18585.38536754738
2021,PSG,8171.1939520000005
2022,PSG,8660.128794
2021,FRT,4664.69035
2022,FRT,4827.21548
2023,FRT,4992.77738
2024,FRT,5165.783006000001
2025,FRT,5311.962745437503
2026,FRT,5423.712836475003
2027,FRT,5540.015516512504
2028,FRT,5624.405362068754
2029,FRT,5694.245226421884
2030,FRT,5761.059385037334
2031,FRT,5837.149713294291
2032,FRT,5926.544287450026
2033,FRT,6058.634729322677
2034,FRT,6195.431742195328
2035,FRT,6048.277116067979
2036,FRT,5864.58455362423
2037,FRT,5681.176777496881
2038,FRT,5497.942386369531
2039,FRT,5314.570297242186
2040,FRT,5130.920392114835
2041,FRT,4947.600214987489
2042,FRT,4764.446742860138
2043,FRT,4581.328325416389
2044,FRT,4397.769861289041
2045,FRT,4214.679819161693
2046,FRT,4221.111960034343
2047,FRT,3883.0135159069946
2048,FRT,3541.1627087796455
2049,FRT,3192.106023817146
2050,FRT,2866.7228737585465
