YEAR,TECHNOLOGY:Service,VALUE
2023,PSG,9113.01190027397
2024,PSG,9609.36490718825
2025,PSG,10069.084802855841
2026,PSG,9948.0209550948
2027,PSG,9838.207910714276
2028,PSG,9746.270988333761
2029,PSG,9673.97498657272
2030,PSG,9616.656290192204
2031,PSG,9586.296756431166
2032,PSG,9574.901520050644
2033,PSG,9577.663318289604
2034,PSG,9345.029335909081
2035,PSG,9123.520007148043
2036,PSG,8912.401632767527
2037,PSG,8712.62641600649
2038,PSG,8525.728554625968
2039,PSG,8351.28522224545
2040,PSG,8191.247320484412
2041,PSG,8050.147090103887
2042,PSG,7707.50723534285
2043,PSG,7428.588944510273
2044,PSG,7136.273917021264
2045,PSG,6912.181936000002
2046,PSG,7017.8055650000015
2047,PSG,6948.212518999998
2048,PSG,6661.386046000001
2049,PSG,6366.199465999989
2050,PSG,6053.704190000001
2021,PSG,8171.1939520000005
2022,PSG,8660.128794
2021,FRT,4664.69035
2022,FRT,4827.21548
2023,FRT,4992.777380000001
2024,FRT,4816.846929371438
2025,FRT,4634.0859213714375
2026,FRT,4450.16064902858
2027,FRT,4266.099337342868
2028,FRT,4082.0843600000094
2029,FRT,3898.119756657153
2030,FRT,3701.307801314293
2031,FRT,3513.730319628581
2032,FRT,3320.168491285724
2033,FRT,3126.4916209428657
2034,FRT,2932.999761257153
2035,FRT,2739.5658939142945
2036,FRT,2545.8784395714374
2037,FRT,2352.5346722285813
2038,FRT,2159.2285305428636
2039,FRT,1965.9765282000087
2040,FRT,1772.4781608571516
2041,FRT,1584.1869765142949
2042,FRT,1395.9346918285803
2043,FRT,1207.731241485723
2044,FRT,1019.4539561428663
2045,FRT,831.3708554571487
2046,FRT,832.8358841142948
2047,FRT,489.83313577143775
2048,FRT,137.22381642858159
2049,FRT,88.80931822543585
2050,FRT,54.11974999999998
