YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.6903594104140806
2023,PSG,0.7037477832579866
2024,PSG,0.7219037501289775
2025,PSG,0.6643812534076661
2026,PSG,0.8740297030848883
2027,PSG,0.7027502529154438
2028,PSG,0.5937275453090388
2029,PSG,0.4892505976839863
2030,PSG,0.5519422493589683
2031,PSG,0.4564705718414038
2032,PSG,0.4074195034573292
2033,PSG,0.4509782830508412
2034,PSG,0.3961221906005218
2035,PSG,0.28979997756201004
2036,PSG,0.17232911108473692
2037,PSG,0.1851293397462441
2038,PSG,0.16551858906609052
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.806368602769779
2025,FRT,1.8680577956945017
2026,FRT,1.8981440555100932
2027,FRT,1.9295735928852267
2028,FRT,1.9627464099008696
2029,FRT,1.9622624266867696
2030,FRT,2.0255874804656755
2031,FRT,2.0625548223972
2032,FRT,2.100947703020434
2033,FRT,2.1402920664497698
2034,FRT,2.178877809399478
2035,FRT,2.2192000224379895
2036,FRT,2.261670888915263
2037,FRT,2.150870660253756
2038,FRT,2.0654814109339106
2039,FRT,1.8418223581435635
2040,FRT,1.6160146696751694
2041,FRT,1.422326575667216
2042,FRT,1.2272618179476305
2043,FRT,1.030464855242813
2044,FRT,0.867002570539011
2045,FRT,0.6690686602487735
2046,FRT,0.46868057053901113
2047,FRT,0.4309643500665701
2048,FRT,0.3964120204370707
2049,FRT,0.20898183606557372
2039,PSG,0.0662284032786885
2040,PSG,0.0557325114754098
2041,PSG,0.0558788459016393
2042,PSG,0.0560199540983606
2043,PSG,0.0561610622950819
2044,PSG,0.0563073967213114
2045,PSG,0.0564485049180327
2046,PSG,0.056589613114754
2047,PSG,0.0567359475409836
2048,PSG,0.0568770557377049
2049,PSG,0.0570181639344262
