YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7010715276689321
2023,PSG,0.7262395277845514
2024,PSG,0.7443954946555423
2025,PSG,0.7638541283690132
2026,PSG,0.7105762957389351
2027,PSG,1.057891377005608
2028,PSG,0.9551417248978802
2029,PSG,0.848508779488044
2030,PSG,0.7441259604900228
2031,PSG,0.6372660973752686
2032,PSG,0.6015279378220352
2033,PSG,0.5720746793677025
2034,PSG,0.7653214829724636
2035,PSG,0.7373169859163081
2036,PSG,0.7155550846048321
2037,PSG,0.6396792057030327
2038,PSG,0.5575404498771827
2039,PSG,0.3653128439059158
2040,PSG,0.1380862396507491
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945013
2026,FRT,1.9070827073966732
2027,FRT,1.94636073301964
2028,FRT,1.9893992311097497
2029,FRT,2.032727737870836
2030,FRT,2.0785812558936065
2031,FRT,2.125898554114681
2032,FRT,2.1768902916860853
2033,FRT,2.1886802898326136
2034,FRT,2.2749435081247253
2035,FRT,2.3296830140836926
2036,FRT,2.3564449153951665
2037,FRT,2.4153207942969663
2038,FRT,2.4784595501228166
2039,FRT,2.541847994894515
2040,FRT,2.60984405929764
2041,FRT,2.6784988577608346
2042,FRT,2.751363013198527
2043,FRT,2.7448153769129
2044,FRT,2.695969089508196
2045,FRT,2.571419077144721
2046,FRT,2.3609151189997397
2047,FRT,2.310743190177009
2048,FRT,2.299600963259003
2049,FRT,2.247121229836066
2050,FRT,2.0939308780327877
2051,FRT,2.1125199698360664
2052,FRT,2.101900615737705
2053,FRT,2.0910780268852456
2054,FRT,2.07806088852459
2055,FRT,2.065845726557377
2041,PSG,0.1161301180327868
2042,PSG,0.1202497872131147
2043,PSG,0.124547213114754
2044,PSG,0.1290309104918032
2045,PSG,0.1336969704918032
2046,PSG,0.1385173801639343
2047,PSG,0.143511663114754
2048,PSG,0.1437020149180326
2049,PSG,0.1438787701639343
2050,PSG,0.144069121967213
2051,PSG,0.1494800301639343
2052,PSG,0.1550993842622949
2053,PSG,0.160921973114754
2054,PSG,0.1669391114754097
2055,PSG,0.1731542734426228
