YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7278469372201358
2023,PSG,0.7412353100640416
2024,PSG,0.7593912769350326
2025,PSG,0.7788499106485035
2026,PSG,0.7495990124446548
2027,PSG,1.205501098472448
2028,PSG,1.1225115508285597
2029,PSG,1.0199661900088874
2030,PSG,0.9180630034515105
2031,PSG,0.8149034364023304
2032,PSG,0.800949226346484
2033,PSG,0.7915943578427114
2034,PSG,1.120364700043918
2035,PSG,1.1133304329389306
2036,PSG,1.1111454968547982
2037,PSG,1.0137363914676778
2038,PSG,0.8066552126080913
2039,PSG,0.5852877765852826
2040,PSG,0.3600049515104433
2041,PSG,0.3043019782719423
2042,PSG,0.2579519665155029
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.806368602769779
2025,FRT,1.8680577956945017
2026,FRT,1.9243048739453024
2027,FRT,1.9804989015275503
2028,FRT,2.0402007841454695
2029,FRT,2.0999224117613857
2030,FRT,2.161975650953997
2031,FRT,2.225221926113053
2032,FRT,2.2920423572176927
2033,FRT,2.3170695548854545
2034,FRT,2.4206352999560825
2035,FRT,2.490505871499329
2036,FRT,2.563616576864446
2037,FRT,2.5515395736305346
2038,FRT,2.539972847561834
2039,FRT,2.529386348804706
2040,FRT,2.520244588955936
2041,FRT,2.516896721276945
2042,FRT,2.297660572944195
2043,FRT,2.074842160447816
2044,FRT,1.8514497388319016
2045,FRT,1.6262066491606697
2046,FRT,1.3998481396804519
2047,FRT,1.3339232835617516
2048,FRT,1.309843665631721
2049,FRT,1.2420120265041001
2050,FRT,1.1738603702486416
2051,FRT,1.100074633581473
2052,FRT,0.8940018875103396
2053,FRT,0.6852995004135651
2054,FRT,0.47398547229114985
2055,FRT,0.2593730074441691
2043,PSG,0.2244831147540984
2044,PSG,0.230220404262295
2045,PSG,0.2359721757377049
2046,PSG,0.2417154981967213
2047,PSG,0.2474957163934426
2048,PSG,0.2532921491803278
2049,PSG,0.2590768508196721
2050,PSG,0.2648999999999999
2051,PSG,0.2704637685245902
2052,PSG,0.2761421822950819
2053,PSG,0.2819421895081967
2054,PSG,0.2878620531147539
2055,PSG,0.2939069842622951
