YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7399633293656448
2023,PSG,0.7533517022095506
2024,PSG,0.7715076690805416
2025,PSG,0.7909663027940124
2026,PSG,0.8126268495509618
2027,PSG,0.8364333093513897
2028,PSG,0.8624136821952959
2029,PSG,0.890133185473984
2030,PSG,0.8326113697362794
2031,PSG,0.7750888730149679
2032,PSG,0.7803923762936562
2033,PSG,0.785695879572345
2034,PSG,0.7909993828510333
2035,PSG,0.796302886129722
2036,PSG,0.8016080703920171
2037,PSG,0.7402007475837492
2038,PSG,0.6745933812972202
2039,PSG,0.604219101967213
2040,PSG,0.5325414748111189
2041,PSG,0.4586889346115468
2042,PSG,0.3826661623521026
2043,PSG,0.3044657960655736
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945013
2026,FRT,1.9317982706705052
2027,FRT,1.997633905388729
2028,FRT,2.066055581516523
2029,FRT,2.1367561879427766
2030,FRT,2.2088334241967185
2031,FRT,2.2379111269850314
2032,FRT,2.250607623706343
2033,FRT,2.2603041204276546
2034,FRT,2.2670006171489665
2035,FRT,2.270697113870277
2036,FRT,2.2703919296079818
2037,FRT,2.26999017230646
2038,FRT,2.2706042318155775
2039,FRT,2.272690814017689
2040,FRT,2.276784800580146
2041,FRT,2.0532229922708094
2042,FRT,1.827570024219252
2043,FRT,1.599347014758125
2044,FRT,1.3682148527763154
2045,FRT,1.1363162831890403
2046,FRT,0.9474212470673933
2047,FRT,0.9365674170127487
2048,FRT,0.928713586958104
2049,FRT,0.923859756903459
2050,FRT,0.9220059268488149
2051,FRT,0.921713367521366
2052,FRT,0.7072905982905977
2053,FRT,0.4897869059829052
2054,FRT,0.2692102905982901
2055,FRT,0.0448382222222222
2044,PSG,0.2245272993442623
2045,PSG,0.2298308026229508
2046,PSG,0.2351343059016393
2047,PSG,0.2404378091803278
2048,PSG,0.2457429934426229
2049,PSG,0.2510464967213114
2050,PSG,0.2563499999999999
2051,PSG,0.2617341904918033
2052,PSG,0.2672293259016393
2053,PSG,0.2728421301639344
2054,PSG,0.278570922295082
2055,PSG,0.2844207452459016
