YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.7399633293656448
2023,PSG,0.7429211989308622
2024,PSG,0.7775470953592402
2025,PSG,0.7865752257940225
2026,PSG,0.7659270084027181
2027,PSG,0.7474377475331533
2028,PSG,0.7310832692722838
2029,PSG,0.7165418344896747
2030,PSG,0.7049438779679358
2031,PSG,0.6955198344896749
2032,PSG,0.6903928344896747
2033,PSG,0.6852658344896747
2034,PSG,0.6801388344896748
2035,PSG,0.6481097206699927
2036,PSG,0.6165517364504632
2037,PSG,0.6203083127505442
2038,PSG,0.5442704431853269
2039,PSG,0.4365635467569491
2040,PSG,0.3493284163221665
2041,PSG,0.302050633713471
2042,PSG,0.2525878945830358
2043,PSG,0.2009883728439053
2044,PSG,0.1475768076265142
2045,PSG,0.0912207641482536
2046,PSG,0.0326918076265143
2047,PSG,0.0326918076265143
2048,PSG,0.0326918076265143
2049,PSG,0.0326918076265143
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.868057795694501
2026,FRT,1.9058677336240228
2027,FRT,1.945992686278166
2028,FRT,1.988879438572147
2029,FRT,2.0342013515316055
2030,FRT,1.9792605220878625
2031,FRT,1.8820957537456167
2032,FRT,1.8976251655103225
2033,FRT,1.8962431655103225
2034,FRT,1.894861165510323
2035,FRT,1.860890279330007
2036,FRT,1.8174482635495386
2037,FRT,1.7088374120480985
2038,FRT,1.490105112582858
2039,FRT,1.269772412733687
2040,FRT,1.047344553142299
2041,FRT,0.848543188546111
2042,FRT,0.6474277381141894
2043,FRT,0.4435603458202089
2044,FRT,0.23695003730519448
2045,FRT,0.1308871556378265
2046,FRT,0.0670552839800723
2047,FRT,0.0515258722153665
2048,FRT,0.0515258722153665
2049,FRT,0.0515258722153665
