YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417461998
2022,PSG,0.7677823537558887
2023,PSG,0.80979719814451
2024,PSG,0.8573745633894846
2025,PSG,0.9069375223062075
2026,PSG,0.9100446892616967
2027,PSG,1.411088547274379
2028,PSG,1.3495837024273591
2029,PSG,1.2985092486285603
2030,PSG,1.2893503869241638
2031,PSG,1.1861908198749838
2032,PSG,1.1722366098191381
2033,PSG,1.1628817413153651
2034,PSG,1.5833799668454616
2035,PSG,1.5763456997404737
2036,PSG,1.574160763656341
2037,PSG,1.4115899208570843
2038,PSG,1.174859896469042
2039,PSG,0.9230202978446074
2040,PSG,0.6665579930949712
2041,PSG,0.6569528006962514
2042,PSG,0.5763979312490247
2043,PSG,0.49995967389388407
2044,PSG,0.40275514936033374
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872752
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945017
2026,FRT,1.9243048739453024
2027,FRT,1.9804989015275507
2028,FRT,2.0402007841454703
2029,FRT,2.0999224117613857
2030,FRT,2.1619756509539965
2031,FRT,2.225221926113053
2032,FRT,2.2920423572176927
2033,FRT,2.3170695548854545
2034,FRT,2.4206352999560825
2035,FRT,2.4905058714993284
2036,FRT,2.5636165768644466
2037,FRT,2.637325115946033
2038,FRT,2.715309778000046
2039,FRT,2.793248603564607
2040,FRT,2.8758903367471222
2041,FRT,2.958870892467386
2042,FRT,3.0461378913788906
2043,FRT,3.1325431406839286
2044,FRT,3.2253808792968615
2045,FRT,3.2281592255230653
2046,FRT,3.2340471262992576
2047,FRT,3.2927122701805565
2048,FRT,3.3540123958402703
2049,FRT,3.4157207567126497
2050,FRT,3.482039100457191
2051,FRT,3.5482237740464324
2052,FRT,3.5505198446341604
2053,FRT,3.5522700694146723
2054,FRT,3.5573163579962097
2055,FRT,3.5625416821692246
2045,PSG,0.2359721757377049
2046,PSG,0.2417154981967212
2047,PSG,0.2474957163934426
2048,PSG,0.2532921491803278
2049,PSG,0.2590768508196721
2050,PSG,0.2649
2051,PSG,0.2704637685245902
2052,PSG,0.2761421822950819
2053,PSG,0.2819421895081967
2054,PSG,0.287862053114754
2055,PSG,0.2939069842622951
