YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462001
2022,PSG,0.6732525032786884
2023,PSG,0.6866408761225942
2024,PSG,0.704796842993585
2025,PSG,0.7149764701405487
2026,PSG,0.657657180632352
2027,PSG,0.9955871491335567
2028,PSG,0.8930122029040486
2029,PSG,0.7904668420843763
2030,PSG,0.6780612722483106
2031,PSG,0.5643745645433927
2032,PSG,0.5398637144875462
2033,PSG,0.5199237240165605
2034,PSG,0.7233358745505933
2035,PSG,0.7056605387570823
2036,PSG,0.7033901544762278
2037,PSG,0.6595030411570558
2038,PSG,0.5625183791030439
2039,PSG,0.3410654948835137
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945013
2026,FRT,1.9243048739453024
2027,FRT,1.9804989015275507
2028,FRT,2.0402007841454695
2029,FRT,2.0999224117613857
2030,FRT,2.1619756509539965
2031,FRT,2.225221926113053
2032,FRT,2.2920423572176927
2033,FRT,2.30852981129571
2034,FRT,2.334664125449406
2035,FRT,2.361339461242918
2036,FRT,2.368609845523773
2037,FRT,2.3954969588429442
2038,FRT,2.4734816208969574
2039,FRT,2.5514204464615178
2040,FRT,2.634062179644033
2041,FRT,2.6307143119650425
2042,FRT,2.6297643174784464
2043,FRT,2.62854041780258
2044,FRT,2.631972867981538
2045,FRT,2.500337402646954
2046,FRT,2.2739788931667357
2047,FRT,2.208054037048036
2048,FRT,2.192514162707749
2049,FRT,2.1933591902467957
2050,FRT,2.037772078032787
2051,FRT,2.0562083095081976
2052,FRT,2.0455298957377046
2053,FRT,2.03472988852459
2054,FRT,2.021810024918033
2055,FRT,2.0097650937704916
2040,PSG,0.1435403447540983
2041,PSG,0.1491492550819671
2042,PSG,0.154774366557377
2043,PSG,0.1603969672131147
2044,PSG,0.1660488085245901
2045,PSG,0.1717151318032786
2046,PSG,0.1773791095081966
2047,PSG,0.1830738795081966
2048,PSG,0.1887848640983606
2049,PSG,0.1944902209836065
2050,PSG,0.200227921967213
2051,PSG,0.2057916904918032
2052,PSG,0.211470104262295
2053,PSG,0.2172701114754097
2054,PSG,0.223189975081967
2055,PSG,0.2292349062295081
