YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417461998
2022,PSG,0.7399633293656448
2023,PSG,0.7533517022095506
2024,PSG,0.7715076690805416
2025,PSG,0.7909663027940124
2026,PSG,0.7867939953100495
2027,PSG,0.7789264735709195
2028,PSG,0.7732067779187459
2029,PSG,0.7692740387883106
2030,PSG,0.7683195605274413
2031,PSG,0.7695389953100499
2032,PSG,0.7913511257448324
2033,PSG,0.8157458648752671
2034,PSG,0.8106188648752671
2035,PSG,0.8054918648752671
2036,PSG,0.8003648648752671
2037,PSG,0.7285270387883107
2038,PSG,0.6524891692230932
2039,PSG,0.5716843866143975
2040,PSG,0.4982148309337133
2041,PSG,0.4440108062865286
2042,PSG,0.38780267622238007
2043,PSG,0.3296195423663572
2044,PSG,0.2698101454312185
2045,PSG,0.2071879050035635
2046,PSG,0.1425440400570202
2047,PSG,0.1156049096222376
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.806368602769779
2025,FRT,1.8680577956945017
2026,FRT,1.9145130285040455
2027,FRT,1.9632106036125965
2028,FRT,2.0146034481575943
2029,FRT,2.0683826133223646
2030,FRT,2.1236401777887473
2031,FRT,2.182551766662096
2032,FRT,2.2104245701098777
2033,FRT,2.2302541351247323
2034,FRT,2.2473811351247317
2035,FRT,2.2615081351247324
2036,FRT,2.271635135124732
2037,FRT,2.326472961211689
2038,FRT,2.3835108307769044
2039,FRT,2.4403156133856005
2040,FRT,2.4857851690662867
2041,FRT,2.5079891937134726
2042,FRT,2.5271973237776195
2043,FRT,2.5423804576336426
2044,FRT,2.555189854568781
2045,FRT,2.4850833875251404
2046,FRT,2.266044283096236
2047,FRT,2.2397039640928984
2048,FRT,2.221416096855821
2049,FRT,2.2058277235224883
2050,FRT,2.1519168295081967
2051,FRT,2.170680565573771
2052,FRT,2.1602425836065584
2053,FRT,2.1496079265573758
2054,FRT,2.1367849993442625
2055,FRT,2.1247704400000007
2048,PSG,0.0860831704918032
2049,PSG,0.0860831704918032
2050,PSG,0.0860831704918032
2051,PSG,0.0913194344262295
2052,PSG,0.0967574163934425
2053,PSG,0.1023920734426228
2054,PSG,0.1082150006557375
2055,PSG,0.1142295599999999
