YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.6732525032786884
2023,PSG,0.6866408761225941
2024,PSG,0.704796842993585
2025,PSG,0.7242554767070559
2026,PSG,0.6646418783464003
2027,PSG,1.0096362524305056
2028,PSG,0.904927409479686
2029,PSG,0.8003399452173908
2030,PSG,0.6964889786600139
2031,PSG,0.5914792635780466
2032,PSG,0.5613715650072185
2033,PSG,0.5366891826757068
2034,PSG,0.735355282774169
2035,PSG,0.7125327999698446
2036,PSG,0.7045103853704004
2037,PSG,0.6849067109140085
2038,PSG,0.5953422368353526
2039,PSG,0.3728874067141832
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.8063686027697792
2025,FRT,1.8680577956945013
2026,FRT,1.915691336262651
2027,FRT,1.9634313487452262
2028,FRT,2.01480000762761
2029,FRT,2.0663226061854503
2030,FRT,2.1202835816289296
2031,FRT,2.175560240113867
2032,FRT,2.234472974013247
2033,FRT,2.25287840300987
2034,FRT,2.322644717225831
2035,FRT,2.3544672000301556
2036,FRT,2.3674896146296
2037,FRT,2.3700932890859923
2038,FRT,2.4406577631646478
2039,FRT,2.511312907725526
2040,FRT,2.586640556059457
2041,FRT,2.5807256989820537
2042,FRT,2.577151573393263
2043,FRT,2.573272304978488
2044,FRT,2.573967937073661
2045,FRT,2.5269161851362356
2046,FRT,2.3084885857976785
2047,FRT,2.250438050649121
2048,FRT,2.2329370952805285
2049,FRT,2.197821253114754
2050,FRT,2.0392103547540983
2051,FRT,2.0577230163934432
2052,FRT,2.0470723954098364
2053,FRT,2.0362619659016397
2054,FRT,2.0232934649180336
2055,FRT,2.011163418360657
2040,PSG,0.1466163195081966
2041,PSG,0.1514103929508196
2042,PSG,0.156307875409836
2043,PSG,0.1612903278688524
2044,PSG,0.1663831881967212
2045,PSG,0.1715753337704917
2046,PSG,0.1768399632786884
2047,PSG,0.1822104459016393
2048,PSG,0.1876621244262294
2049,PSG,0.1931787468852459
2050,PSG,0.1987896452459015
2051,PSG,0.2042769836065574
2052,PSG,0.2099276045901639
2053,PSG,0.2157380340983606
2054,PSG,0.2217065350819672
2055,PSG,0.2278365816393443
