YEAR,TECHNOLOGY:TraMode,VALUE
2021,CAR,10.290000000000001
2022,CAR,10.91
2023,CAR,11.559999999999997
2024,CAR,12.259999999999998
2025,CAR,12.989999999999993
2026,CAR,13.6902
2027,CAR,14.430699999999995
2028,CAR,15.210899999999993
2029,CAR,16.0197
2030,CAR,16.886100000000003
2031,CAR,17.7894
2032,CAR,18.7479
2033,CAR,19.751000000000005
2034,CAR,20.80709999999999
2035,CAR,21.924499999999995
2036,CAR,23.102000000000004
2037,CAR,24.338000000000008
2038,CAR,25.631000000000007
2039,CAR,27.008300000000002
2040,CAR,28.448399999999996
2041,CAR,29.969
2042,CAR,31.5679
2043,CAR,33.2524
2044,CAR,35.02
2045,CAR,36.8871
2046,CAR,38.85090000000001
2047,CAR,40.918
2048,CAR,43.0953
2049,CAR,45.387800000000006
2050,CAR,47.80169999999999
2051,CAR,50.333200000000005
2052,CAR,53.00600000000001
2053,CAR,55.81539999999999
2054,CAR,58.7668
2055,CAR,61.88210000000001
2021,MCY,14.74
2022,MCY,15.62
2023,MCY,16.56
2024,MCY,17.55
2025,MCY,18.609999999999996
2026,MCY,19.623599999999996
2027,MCY,20.705400000000004
2028,MCY,21.8348
2029,MCY,23.0304
2030,MCY,24.2911
2031,MCY,25.6158
2032,MCY,27.022800000000004
2033,MCY,28.4911
2034,MCY,30.048799999999996
2035,MCY,31.694000000000003
2036,MCY,33.4251
2037,MCY,35.2503
2038,MCY,37.1676
2039,MCY,39.20380000000001
2040,MCY,41.337300000000006
2041,MCY,43.595100000000016
2042,MCY,45.9645
2043,MCY,48.4724
2044,MCY,51.1057
2045,MCY,53.8901
2046,MCY,56.8221
2047,MCY,59.91760000000001
2048,MCY,63.173
2049,MCY,66.60219999999998
2050,MCY,70.22060000000002
2051,MCY,74.0335
2052,MCY,78.0535
2053,MCY,82.2947
2054,MCY,86.75159999999998
2055,MCY,91.45460000000001
2021,BUS,7.72
2022,BUS,8.189999999999996
2023,BUS,8.680000000000003
2024,BUS,9.200000000000003
2025,BUS,9.750000000000002
2026,BUS,10.425600000000001
2027,BUS,11.141599999999997
2028,BUS,11.898699999999998
2029,BUS,12.718000000000005
2030,BUS,13.590600000000004
2031,BUS,14.517299999999999
2032,BUS,15.509799999999998
2033,BUS,16.568900000000003
2034,BUS,17.69619999999999
2035,BUS,18.903599999999997
2036,BUS,20.192299999999996
2037,BUS,21.564000000000007
2038,BUS,23.030500000000004
2039,BUS,24.5845
2040,BUS,26.2577
2041,BUS,28.0326
2042,BUS,29.9314
2043,BUS,31.94720000000001
2044,BUS,34.102500000000006
2045,BUS,36.4013
2046,BUS,38.8566
2047,BUS,41.472
2048,BUS,44.25079999999999
2049,BUS,47.2284
2050,BUS,50.39880000000001
2051,BUS,53.776300000000006
2052,BUS,57.377300000000005
2053,BUS,61.2172
2054,BUS,65.3108
2055,BUS,69.67669999999998
2022,RAI,0.6289999999999998
2023,RAI,0.71194
2024,RAI,0.7950300000000001
2025,RAI,0.8781299999999999
2026,RAI,1.00477
2027,RAI,1.13667
2028,RAI,1.2742399999999996
2029,RAI,1.4179899999999996
2030,RAI,1.5685099999999998
2031,RAI,1.7262200000000003
2032,RAI,1.89195
2033,RAI,2.0661
2034,RAI,2.24956
2035,RAI,2.44317
2036,RAI,2.64766
2037,RAI,2.8638600000000003
2038,RAI,3.0926300000000007
2039,RAI,3.33542
2040,RAI,3.5930100000000005
2041,RAI,3.86673
2042,RAI,4.15774
2043,RAI,4.46754
2044,RAI,4.79741
2045,RAI,5.149429999999999
2046,RAI,5.525039999999999
2047,RAI,5.92619
2048,RAI,6.354450000000002
2049,RAI,6.812619999999999
2050,RAI,7.302749999999999
2051,RAI,7.82663
2052,RAI,8.39023
2053,RAI,8.99629
2054,RAI,9.6474
2055,RAI,10.347899999999996
2021,AIR,0.6099999999999998
2022,AIR,0.64155
2023,AIR,0.6731
2024,AIR,0.70466
2025,AIR,0.7362099999999998
2026,AIR,0.76776
2027,AIR,0.7993099999999999
2028,AIR,0.83086
2029,AIR,0.8624099999999999
2030,AIR,0.89397
2031,AIR,0.92552
2032,AIR,0.9570699999999998
2033,AIR,0.98862
2034,AIR,1.0201699999999998
2035,AIR,1.05172
2036,AIR,1.0832800000000002
2037,AIR,1.11483
2038,AIR,1.14638
2039,AIR,1.1779299999999997
2040,AIR,1.20948
2041,AIR,1.24103
2042,AIR,1.27259
2043,AIR,1.30414
2044,AIR,1.3356900000000005
2045,AIR,1.36724
2046,AIR,1.3987900000000002
2047,AIR,1.4303400000000002
2048,AIR,1.4619
2049,AIR,1.4934500000000002
2050,AIR,1.5249999999999997
2051,AIR,1.55703
2052,AIR,1.5897199999999998
2053,AIR,1.62311
2054,AIR,1.65719
2055,AIR,1.69199
