YEAR,TECHNOLOGY:Type,VALUE
2021,HYD,15.6228
2022,HYD,12.972000000000001
2023,HYD,2.9046000000000003
2023,SOL,0.3349
2024,HYD,7.820799999999999
2025,COA,43.160000000000004
2025,HYD,22.710400000000003
2025,SOL,4.7864026766138394
2026,COA,11.62
2026,HYD,8.93
2027,COA,1.7179517235403066
2027,SOL,3.7466870564302357
2028,HYD,0.3983624136688524
2028,SOL,2.5222715389521944
2029,HYD,16.97847758633115
2029,SOL,22.02467844907801
2030,SOL,78.79999999999998
2030,PEM,0.0135045296350443
2031,HYD,2.7297599999999997
2031,SOL,78.79999999999998
2031,PEM,0.0143655893416015
2032,HYD,2.7297599999999997
2032,SOL,64.53720000000001
2032,PEM,0.0153093496979413
2033,HYD,2.7297599999999997
2033,SOL,28.04292413991375
2033,PEM,0.0161850036368129
2034,HYD,2.7297599999999997
2034,SOL,19.7
2034,PEM,0.0171190345049427
2035,HYD,2.7297599999999997
2035,SOL,3.985536139011961
2035,PEM,0.0406320979286582
2036,HYD,10.394519999999998
2036,PEM,0.0257736819275545
2037,HYD,10.394519999999998
2037,PEM,0.0269595162320293
2038,HYD,12.287679999999998
2038,PEM,0.1256962344398351
2039,HYD,12.287679999999998
2039,PEM,0.1276967929712588
2040,HYD,12.28768
2040,PEM,0.1445436644051467
2041,HYD,9.55792
2041,WND,5.925000000000001
2041,SOE,0.0925223382751974
2042,HYD,9.55792
2042,WND,5.925000000000001
2042,SOE,0.0944515557408669
2043,HYD,9.55792
2043,WND,5.925000000000001
2043,SOE,0.0949826760761069
2044,HYD,9.55792
2044,WND,5.925000000000001
2044,SOE,0.0935389625683486
2045,HYD,9.55792
2045,WND,7.16059275653244
2045,SOE,0.0980696827791126
2046,HYD,9.55792
2046,WND,7.05146299072242
2046,SOE,0.0987923860965255
2047,HYD,9.557919999999998
2047,WND,7.692542329495926
2047,SOE,0.031738366074363
2048,HYD,7.66476
2048,SOL,0.334899999999998
2048,WND,9.932401923249213
2048,SOE,0.0328133452314374
2049,HYD,7.66476
2049,WND,11.850000000000001
2049,SOE,0.0488903685363453
2050,HYD,7.66476
2050,SOL,4.78640267661384
2050,WND,11.850000000000001
2050,SOE,1.1265994740133527
2051,HYD,7.66476
2051,WND,11.850000000000001
2051,SOE,0.0324152095570728
2052,HYD,7.66476
2052,SOL,3.7466870564302357
2052,WND,5.925000000000001
2052,SOE,0.03385093109901
2053,HYD,7.66476
2053,SOL,2.5222715389521952
2053,WND,5.925000000000001
2053,SOE,0.034503050197829
2054,HYD,7.66476
2054,SOL,22.02467844907801
2054,WND,5.925000000000001
2054,SOE,0.0345429470390517
2055,HYD,7.5951999999999975
2055,SOL,78.79999999999995
2055,SOE,0.0385291503356388
