YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,7.938073772049693
2022,GAS,7.5651246
2023,GAS,6.724543320000001
2024,GAS,5.883962040000001
2025,GAS,5.04341046
2026,GAS,3.29249952
2027,GAS,2.617925235
2028,GAS,1.9493769900000009
2029,GAS,1.291544064
2030,GAS,0.641082816
2021,DSL,33.67829772571461
2022,DSL,34.044083578179
2023,DSL,35.70714256210952
2024,DSL,37.491500636191184
2025,DSL,39.001979332976966
2026,DSL,39.30700234911456
2027,DSL,38.885526342733726
2028,DSL,37.819718366521656
2029,DSL,37.48055809605509
2030,DSL,36.92457230679318
2031,DSL,36.5242954673344
2032,DSL,36.28388155067796
2033,DSL,36.15528177896966
2034,DSL,35.89067552765573
2035,DSL,35.70823636777079
2036,DSL,35.60210406877895
2037,DSL,41.08530454793494
2038,DSL,39.60368687261416
2039,DSL,35.51257020381779
2040,DSL,28.177109078917955
2041,DSL,26.86605015431627
2042,DSL,26.072538031891543
2043,DSL,25.230086109563533
2044,DSL,24.480383709826928
2045,DSL,24.05678546078228
2046,DSL,21.293409238307653
2047,DSL,20.705601419578517
2048,DSL,20.10327253613019
2049,DSL,19.80174251635409
2050,DSL,19.572856240138574
2051,DSL,19.065203574066253
2052,DSL,16.539055219927008
2053,DSL,13.090495671149569
2054,DSL,10.998858923626116
2055,DSL,8.876056533701167
2041,SOE,0.1175091324429632
2042,SOE,0.2347461192867835
2043,SOE,0.3531956019013661
2044,SOE,0.463432045822113
2045,SOE,0.58018138086448
2046,SOE,0.7071746971493119
2047,SOE,0.7071746971493118
2048,SOE,0.7071746971493116
2049,SOE,0.7071746971493115
2050,SOE,1.041477969876585
2051,SOE,1.0414779698765833
2052,SOE,1.0813673676614648
2053,SOE,1.2058028968369827
2054,SOE,1.2052702919708032
2055,SOE,1.1781139172749393
2046,ALK,3.489586397620315e-14
2039,PEM,0.1649180322660708
2040,PEM,0.3343032727272733
2041,PEM,0.3343032727272734
2042,PEM,0.3343032727272734
2043,PEM,0.3343032727272734
2044,PEM,0.3343032727272734
2045,PEM,0.3343032727272734
2046,PEM,0.3343032727272734
2047,PEM,0.3343032727272732
2048,PEM,0.3343032727272734
2049,PEM,0.3343032727272733
2053,PEM,0.0246082223844285
2021,ETH,0.0801825633540372
2022,ETH,0.0764154
2023,ETH,0.06792468
2024,ETH,0.05943396
2025,ETH,0.05094354
2026,ETH,0.05694048
2027,ETH,0.061629765
2028,ETH,0.06029001
2029,ETH,0.0482319359999999
2030,ETH,0.0288051839999999
2021,BDL,0.3401848255122687
2022,BDL,0.3438796321028182
2023,BDL,0.360678207698076
2024,BDL,0.3787020266281937
2025,BDL,0.3939593872017876
2026,BDL,0.679775218652032
2027,BDL,0.9154218074543252
2028,BDL,1.1696820113357214
2029,BDL,1.3996888915539245
2030,BDL,1.6590978152477602
2031,BDL,1.8819037622496164
2032,BDL,2.1524336513114046
2033,BDL,2.389794744452153
2034,BDL,2.6599963602666428
2035,BDL,2.8952624081976315
2036,BDL,3.180144372156726
2037,BDL,3.964371491467406
2038,BDL,4.157293097125244
2039,BDL,3.989732581296547
2040,BDL,3.4115782292860306
2041,BDL,3.4910686641201933
2042,BDL,3.5890524480760826
2043,BDL,3.7034988784680407
2044,BDL,3.7879577564859206
2045,BDL,3.9487855063682207
2046,BDL,3.669555871079983
2047,BDL,3.769104750136041
2048,BDL,3.8291947687867016
2049,BDL,3.969857143134612
2050,BDL,4.094442720125723
2051,BDL,3.988246938710352
2052,BDL,3.459802361605045
2053,BDL,2.7383987316915053
2054,BDL,2.3008495692712434
2055,BDL,1.856780871016084
2024,,1.9032976825727155
2029,,5.324899816280283
2030,,6.081417773318082
2031,,6.836717020893088
2032,,7.285842269506167
2033,,7.754792091480984
2034,,8.248139431742146
