YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,7.938073772049693
2022,GAS,7.565124600000002
2023,GAS,6.72454332
2024,GAS,5.883962040000001
2025,GAS,5.0434104600000005
2026,GAS,3.2724028800000005
2027,GAS,2.58309102
2028,GAS,1.911193317
2029,GAS,1.2567098879999996
2030,GAS,0.6196464
2021,DSL,33.67829772571459
2022,DSL,34.04408357817901
2023,DSL,35.70714256210951
2024,DSL,37.49150063619117
2025,DSL,39.34545373472066
2026,DSL,40.59964030902449
2027,DSL,40.62347086716908
2028,DSL,39.968659928362165
2029,DSL,39.99163111793607
2030,DSL,39.775029196421485
2031,DSL,39.6864969933095
2032,DSL,39.70453945260055
2033,DSL,39.76057717918224
2034,DSL,39.679753659123385
2035,DSL,39.63317468491462
2036,DSL,39.63864645626019
2037,DSL,44.72656702385521
2038,DSL,43.65793272702794
2039,DSL,37.632469821601646
2040,DSL,30.49384282695089
2041,DSL,29.593479615601815
2042,DSL,29.5560707849624
2043,DSL,29.489364519047623
2044,DSL,29.394803941293528
2045,DSL,28.74632354226147
2046,DSL,27.7758452431576
2047,DSL,27.230718192335832
2048,DSL,27.040162215304093
2049,DSL,26.89041668891907
2050,DSL,27.07204696614308
2051,DSL,27.42036789851451
2052,DSL,27.241093145006417
2053,DSL,26.594278183774243
2054,DSL,25.97771189247539
2055,DSL,25.345464321382863
2045,SOE,0.1286344004829139
2046,SOE,0.2508995772265003
2047,SOE,0.2508995772265003
2048,SOE,0.2508995772265003
2049,SOE,0.2508995772265003
2050,SOE,0.2508995772265002
2051,SOE,0.2508995772265002
2052,SOE,0.3320374995144885
2053,SOE,0.4847030760454659
2054,SOE,0.6298528372696263
2055,SOE,0.7767923725273069
2021,ETH,0.0801825633540372
2022,ETH,0.0764154
2023,ETH,0.0679246799999999
2024,ETH,0.05943396
2025,ETH,0.05094354
2026,ETH,0.07703712
2027,ETH,0.0964639799999999
2028,ETH,0.098473683
2029,ETH,0.0830661119999999
2030,ETH,0.0502415999999999
2021,BDL,0.3401848255122687
2022,BDL,0.3438796321028183
2023,BDL,0.360678207698076
2024,BDL,0.3787020266281935
2025,BDL,0.397428825603239
2026,BDL,0.9557745415635241
2027,BDL,1.5170590780270614
2028,BDL,2.0593736450996287
2029,BDL,2.6433700738934283
