YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039323
2022,EXPE,20.752083505782615
2023,EXPE,16.99047017279381
2024,EXPE,3.4520431304611967
2025,EXPE,1.880673179272468
2026,EXPE,0.3926553552561551
2029,EXPE,2.1951219147853083
2030,EXPE,15.808572711229766
2031,EXPE,34.905427085743646
2032,EXPE,51.19713479176033
2033,EXPE,56.94076007004914
2034,EXPE,60.886087247051144
2035,EXPE,68.91222779449848
2036,EXPE,70.63812766862583
2037,EXPE,73.51150429749617
2038,EXPE,75.40153977033648
2039,EXPE,80.97365325117036
2040,EXPE,86.74958954212359
2041,EXPE,86.46133936378999
2042,EXPE,88.75447689091115
2043,EXPE,94.92353774746938
2044,EXPE,95.87991935494972
2045,EXPE,96.03007798104112
2046,EXPE,104.42869480355003
2047,EXPE,106.61029244315361
2048,EXPE,109.03201431363094
2049,EXPE,117.78017378423611
2050,EXPE,125.89498366969912
2051,EXPE,129.14341151142028
2052,EXPE,128.7875328719026
2053,EXPE,127.56124124359938
2054,EXPE,126.25889200086878
2055,EXPE,121.08477889751447
