YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,20.752083505782622
2023,EXPE,16.990470172793838
2024,EXPE,3.4520431304611803
2025,EXPE,2.746178032304893
2026,EXPE,0.7473266964085031
2029,EXPE,2.601346164862436
2030,EXPE,16.692542609793634
2031,EXPE,35.70888689140078
2032,EXPE,51.87385225120697
2033,EXPE,56.938052718720925
2034,EXPE,60.73240529689332
2035,EXPE,68.50456112478626
2036,EXPE,70.02179267445456
2037,EXPE,71.30482212882805
2038,EXPE,72.77750139790152
2039,EXPE,77.98073893252035
2040,EXPE,84.8111908211079
2041,EXPE,84.63571773755
2042,EXPE,86.13933645173637
2043,EXPE,92.18700827773665
2044,EXPE,92.86561927022984
2045,EXPE,92.92393346349017
2046,EXPE,100.57262071795935
2047,EXPE,102.64471982562004
2048,EXPE,105.82644911732027
2049,EXPE,113.48946929842003
2050,EXPE,119.9517159878835
2051,EXPE,123.16511260374507
2052,EXPE,122.8242303196125
2053,EXPE,122.37342213355416
2054,EXPE,121.87500681092371
2055,EXPE,115.58617883170777
