YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039323
2022,EXPE,20.75208350578262
2023,EXPE,16.990470172793835
2024,EXPE,3.451960424591995
2025,EXPE,1.8572810392139472
2026,EXPE,0.6505011750884245
2029,EXPE,2.4681724481073037
2030,EXPE,16.45445578474162
2031,EXPE,35.315185348218186
2032,EXPE,51.400038711797094
2033,EXPE,57.46115178958928
2034,EXPE,61.19785578034751
2035,EXPE,68.45782146825738
2036,EXPE,69.65157517523579
2037,EXPE,70.53248248228067
2038,EXPE,71.91886198195458
2039,EXPE,76.97344538701094
2040,EXPE,84.13462278240698
2041,EXPE,84.05534591067199
2042,EXPE,85.40347283951446
2043,EXPE,91.44362868890363
2044,EXPE,92.1072357350271
2045,EXPE,92.17274271732299
2046,EXPE,98.60480603861708
2047,EXPE,100.61844625373587
2048,EXPE,103.86038574734837
2049,EXPE,111.427735174665
2050,EXPE,117.8755015516374
2051,EXPE,121.00751684356183
2052,EXPE,120.54165495931832
2053,EXPE,120.00498942594318
2054,EXPE,119.40873120547282
2055,EXPE,112.63412575467882
