YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,20.752083505782622
2023,EXPE,16.990470172793838
2024,EXPE,3.4006046825732628
2025,EXPE,1.73756462702695
2026,EXPE,0.5406930061859178
2029,EXPE,2.266923519954067
2030,EXPE,16.087249427608867
2031,EXPE,34.96759643357707
2032,EXPE,50.99907307118695
2033,EXPE,57.0618979322674
2034,EXPE,60.70460119452147
2035,EXPE,67.07026826212783
2036,EXPE,68.15463777764096
2037,EXPE,68.8980081187433
2038,EXPE,70.17390281882753
2039,EXPE,75.2368347007966
2040,EXPE,82.37528465279337
2041,EXPE,82.19290516529227
2042,EXPE,82.61626952631092
2043,EXPE,88.48707796802944
2044,EXPE,88.97831524039738
2045,EXPE,88.88260597449704
2046,EXPE,95.12063095907234
2047,EXPE,97.0114974857697
2048,EXPE,100.2441810264317
2049,EXPE,107.60206209275084
2050,EXPE,114.03575684858097
2051,EXPE,117.05041508001824
2052,EXPE,116.48599654202528
2053,EXPE,115.83493580295303
2054,EXPE,115.14571062564346
2055,EXPE,108.24926322936189
