YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039323
2022,EXPE,20.75208350578261
2023,EXPE,16.990470172793827
2024,EXPE,3.4520431304611936
2025,EXPE,2.9389221370134173
2026,EXPE,1.1057261171555
2029,EXPE,2.884225603548023
2030,EXPE,17.22377478318925
2031,EXPE,36.12841803537955
2032,EXPE,52.243016288381476
2033,EXPE,58.22881955473927
2034,EXPE,62.046748252488655
2035,EXPE,69.58697134682903
2036,EXPE,71.12807166766774
2037,EXPE,73.76998078880192
2038,EXPE,75.13552271100293
2039,EXPE,79.26599260268956
2040,EXPE,84.88086353656271
2041,EXPE,84.520389766272
2042,EXPE,85.64861268155366
2043,EXPE,91.47760261450472
2044,EXPE,92.07724843859549
2045,EXPE,91.94099918875027
2046,EXPE,98.75839592502263
2047,EXPE,100.6683881737916
2048,EXPE,103.87207707242273
2049,EXPE,112.35768259351397
2050,EXPE,120.14792941002419
2051,EXPE,122.99493136090776
2052,EXPE,121.48045269564851
2053,EXPE,119.91443582006899
2054,EXPE,118.26146402769275
2055,EXPE,110.38910647091315
