YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,21.235458704130142
2023,EXPE,17.476589160634795
2024,EXPE,3.651914944567295
2025,EXPE,2.195905603687101
2026,EXPE,0.7341026343100953
2029,EXPE,2.46869492436112
2030,EXPE,16.031743641858665
2031,EXPE,35.201576939028065
2032,EXPE,51.59031764470286
2033,EXPE,57.728978110811056
2034,EXPE,61.77582979632959
2035,EXPE,70.60483139586773
2036,EXPE,72.32633322954149
2037,EXPE,73.31545662839432
2038,EXPE,74.80352482852656
2039,EXPE,80.66462985526088
2040,EXPE,87.97982400435438
2041,EXPE,87.95542059122853
2042,EXPE,90.45226448131895
2043,EXPE,96.55039274008159
2044,EXPE,97.7428060494615
2045,EXPE,97.91332163577995
2046,EXPE,106.34430277106057
2047,EXPE,108.0162278481273
2048,EXPE,109.69537758078398
2049,EXPE,117.34271068969258
2050,EXPE,124.44939419336711
2051,EXPE,126.71060047389275
2052,EXPE,124.42808269949873
2053,EXPE,121.97457687338135
2054,EXPE,119.36394238461118
2055,EXPE,114.35105875962661
