YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393242
2022,EXPE,20.75208350578262
2023,EXPE,16.99047017279381
2024,EXPE,3.4520431304612
2025,EXPE,2.8989566164589595
2026,EXPE,1.1598620108338549
2029,EXPE,3.033129807284975
2030,EXPE,17.52071834830565
2031,EXPE,36.594582187316135
2032,EXPE,52.70667445006526
2033,EXPE,58.8903808773769
2034,EXPE,62.793687749568356
2035,EXPE,70.71980549133633
2036,EXPE,72.37273057034437
2037,EXPE,75.1613444510642
2038,EXPE,77.12787181701466
2039,EXPE,82.08371300787977
2040,EXPE,87.87454816249027
2041,EXPE,87.99938304863146
2042,EXPE,90.45211767283377
2043,EXPE,96.62161555395174
2044,EXPE,97.57829436820437
2045,EXPE,97.7477692754416
2046,EXPE,104.88162475609045
2047,EXPE,107.07091645135378
2048,EXPE,109.41900839379522
2049,EXPE,118.1596760359302
2050,EXPE,126.24835949647647
2051,EXPE,129.3609985239226
2052,EXPE,128.994992263576
2053,EXPE,127.6448963608299
2054,EXPE,126.23187454069776
2055,EXPE,118.68718973900015
