YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039324
2022,EXPE,21.23545870413014
2023,EXPE,17.47658916063478
2024,EXPE,3.651914944567308
2025,EXPE,2.926665261207137
2026,EXPE,1.2881120706456224
2027,EXPE,0.130386066196168
2029,EXPE,3.285246045796761
2030,EXPE,17.667818329557438
2031,EXPE,36.983206105251426
2032,EXPE,53.27972854079201
2033,EXPE,60.0547692057951
2034,EXPE,63.96059438040376
2035,EXPE,72.66691913496327
2036,EXPE,74.30580579978053
2037,EXPE,75.25548144481071
2038,EXPE,76.84605593988483
2039,EXPE,82.83488775359044
2040,EXPE,90.23431938343174
2041,EXPE,91.17053470054174
2042,EXPE,94.04573602137117
2043,EXPE,100.31180957364242
2044,EXPE,101.68301654123324
2045,EXPE,102.08760759613747
2046,EXPE,109.56230899768111
2047,EXPE,110.87251228625092
2048,EXPE,112.19944999927449
2049,EXPE,119.95583657068832
2050,EXPE,127.17920529266449
2051,EXPE,129.44785238763322
2052,EXPE,127.40346657147406
2053,EXPE,124.94350925026944
2054,EXPE,122.33050514122819
2055,EXPE,114.22429789569769
