YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,21.235458704130156
2023,EXPE,17.345336144976983
2024,EXPE,3.5334771144239827
2025,EXPE,2.817521051993256
2026,EXPE,1.1212825088206326
2029,EXPE,2.9319170043981857
2030,EXPE,17.0252093711639
2031,EXPE,35.86373721900121
2032,EXPE,52.16144027407574
2033,EXPE,57.35043235608055
2034,EXPE,61.25394152427048
2035,EXPE,69.77983755715665
2036,EXPE,71.43864948046132
2037,EXPE,72.36581216876121
2038,EXPE,73.47931077203928
2039,EXPE,78.70045632093621
2040,EXPE,85.38115109885031
2041,EXPE,85.19500692165568
2042,EXPE,87.04427352054813
2043,EXPE,93.48667871673433
2044,EXPE,94.8283616209938
2045,EXPE,95.11617343763142
2046,EXPE,103.66969564644114
2047,EXPE,105.18901111514117
2048,EXPE,107.02492041184604
2049,EXPE,115.05355306222094
2050,EXPE,121.96971308950806
2051,EXPE,124.16927521638993
2052,EXPE,121.82548451348487
2053,EXPE,119.33297460816853
2054,EXPE,116.71644492008214
2055,EXPE,108.66625095051795
