YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393214
2022,EXPE,21.08367347106192
2023,EXPE,17.171142457134014
2024,EXPE,3.461798068468745
2025,EXPE,2.7547029431980112
2026,EXPE,1.121043130010803
2029,EXPE,3.124149291763453
2030,EXPE,17.51158070236493
2031,EXPE,36.53313701437361
2032,EXPE,52.82620094262673
2033,EXPE,58.16270485628385
2034,EXPE,62.15901444685231
2035,EXPE,71.08405282228736
2036,EXPE,72.79678951050342
2037,EXPE,74.08845476325757
2038,EXPE,75.69090978938945
2039,EXPE,81.22984459482502
2040,EXPE,88.10896444111584
2041,EXPE,88.89557422354342
2042,EXPE,91.91847731325015
2043,EXPE,98.87641440804983
2044,EXPE,100.58509520789636
2045,EXPE,101.23329220436008
2046,EXPE,109.0986390019579
2047,EXPE,110.5562320781861
2048,EXPE,112.44526191562007
2049,EXPE,120.83319468848804
2050,EXPE,128.19868458199556
2051,EXPE,130.8336082489507
2052,EXPE,129.19405399814113
2053,EXPE,127.07679257883626
2054,EXPE,124.84200759892262
2055,EXPE,117.22314331732031
