YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393228
2022,EXPE,21.23545870413014
2023,EXPE,17.476589160634777
2024,EXPE,3.651914944567304
2025,EXPE,2.035489041106424
2026,EXPE,0.5674897960960755
2029,EXPE,2.372831443686927
2030,EXPE,15.930884069832997
2031,EXPE,35.090610252604506
2032,EXPE,51.395943834812165
2033,EXPE,57.67067067696064
2034,EXPE,61.6318764231124
2035,EXPE,69.64044986036829
2036,EXPE,71.38645848872171
2037,EXPE,72.7603856350427
2038,EXPE,74.65588894582463
2039,EXPE,80.29477939404609
2040,EXPE,87.58983364378109
2041,EXPE,87.0477307659846
2042,EXPE,89.21842946117268
2043,EXPE,95.0558499500967
2044,EXPE,95.98838808308439
2045,EXPE,95.91495414342289
2046,EXPE,104.09819675891794
2047,EXPE,105.34665775116062
2048,EXPE,107.22573331590293
2049,EXPE,114.88350953165845
2050,EXPE,121.84322596836732
2051,EXPE,123.9775953293427
2052,EXPE,122.10094618742654
2053,EXPE,120.02444450587333
2054,EXPE,118.76645893973055
2055,EXPE,113.55851005798232
