YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393214
2022,EXPE,20.75208350578261
2023,EXPE,16.990470172793827
2024,EXPE,3.4520431304612123
2025,EXPE,2.8151416430010214
2026,EXPE,1.077757828760171
2029,EXPE,2.911679389319695
2030,EXPE,17.276103291008187
2031,EXPE,36.30478232472792
2032,EXPE,52.51846809957109
2033,EXPE,57.70593919366122
2034,EXPE,61.61135186190134
2035,EXPE,70.03426657442735
2036,EXPE,71.70523857162004
2037,EXPE,74.57477419911083
2038,EXPE,76.63296981093015
2039,EXPE,81.548859164354
2040,EXPE,87.14843882592017
2041,EXPE,87.56307610692309
2042,EXPE,90.7581192501517
2043,EXPE,97.52216201885727
2044,EXPE,99.44268088936764
2045,EXPE,100.42922749154242
2046,EXPE,109.04502293451861
2047,EXPE,111.13405586334599
2048,EXPE,113.48225569707533
2049,EXPE,122.16945637957788
2050,EXPE,130.17442419811258
2051,EXPE,133.2666625334329
2052,EXPE,132.81321176274156
2053,EXPE,131.27578952309582
2054,EXPE,129.8546747392676
2055,EXPE,122.83529807344843
