YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,20.752083505782622
2023,EXPE,16.99047017279381
2024,EXPE,3.4520431304612043
2025,EXPE,2.7775439600139697
2026,EXPE,0.9155247105911102
2029,EXPE,2.7940161528742133
2030,EXPE,17.055417140219113
2031,EXPE,36.074409657909285
2032,EXPE,52.30163963531298
2033,EXPE,57.25989059316631
2034,EXPE,61.14672621587667
2035,EXPE,69.62383417618932
2036,EXPE,71.27034797122472
2037,EXPE,74.03211259098703
2038,EXPE,75.85693929885426
2039,EXPE,80.7771671397725
2040,EXPE,86.9478207139691
2041,EXPE,86.70481412259856
2042,EXPE,89.0084415468274
2043,EXPE,95.09759218397082
2044,EXPE,95.9644973581847
2045,EXPE,96.05370640674441
2046,EXPE,103.73604939576974
2047,EXPE,105.80744022628926
2048,EXPE,108.18435435659612
2049,EXPE,116.89459684944559
2050,EXPE,124.93305319042264
2051,EXPE,128.04933933515755
2052,EXPE,127.6572583762061
2053,EXPE,126.30732969523558
2054,EXPE,124.89363562143616
2055,EXPE,117.81464806117786
