YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,20.61885658817882
2023,EXPE,16.703792213620556
2024,EXPE,3.142679551186194
2025,EXPE,1.556309346994921
2026,EXPE,0.49545133547796
2029,EXPE,2.325572708556716
2030,EXPE,16.236030546067305
2031,EXPE,35.25407667924665
2032,EXPE,51.404271803445894
2033,EXPE,57.471490555152826
2034,EXPE,61.129061689413476
2035,EXPE,67.74902338934035
2036,EXPE,68.92241692470216
2037,EXPE,69.53965709212667
2038,EXPE,70.97322722489355
2039,EXPE,76.24221688243165
2040,EXPE,83.51685758404273
2041,EXPE,83.02461264880459
2042,EXPE,83.81636361518046
2043,EXPE,89.5471743244597
2044,EXPE,90.32234510080356
2045,EXPE,90.32435135638906
2046,EXPE,96.60522372711085
2047,EXPE,97.97982576012285
2048,EXPE,100.15721981725936
2049,EXPE,107.74535754836732
2050,EXPE,113.8005043714181
2051,EXPE,116.56196098510613
2052,EXPE,115.72003151677474
2053,EXPE,114.76789549904359
2054,EXPE,113.74156529849328
2055,EXPE,106.46471143161996
