YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039323
2022,EXPE,21.235458704130128
2023,EXPE,17.476589160634795
2024,EXPE,3.651914944567322
2025,EXPE,1.9497751431385768
2026,EXPE,0.4684430449747518
2029,EXPE,2.538143217684361
2030,EXPE,16.34843305477448
2031,EXPE,35.475435255259725
2032,EXPE,51.6291728365799
2033,EXPE,57.85016149448646
2034,EXPE,61.76453042371651
2035,EXPE,69.26171662435716
2036,EXPE,70.93881865252298
2037,EXPE,71.72935938694692
2038,EXPE,72.6783307341456
2039,EXPE,77.70998589400571
2040,EXPE,84.3981781887276
2041,EXPE,83.91119703813828
2042,EXPE,84.97859502653529
2043,EXPE,91.14539519953296
2044,EXPE,92.0155619669527
2045,EXPE,91.34983326585515
2046,EXPE,99.8458065167953
2047,EXPE,101.26241450386297
2048,EXPE,103.33058861930377
2049,EXPE,111.87154702944363
2050,EXPE,119.25112662752016
2051,EXPE,122.05953980592126
2052,EXPE,121.22931262199961
2053,EXPE,120.30833378560318
2054,EXPE,119.27501510680524
2055,EXPE,114.3321778463102
