YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393217
2022,EXPE,20.604470911848733
2023,EXPE,16.689328131992838
2024,EXPE,3.2635360557555506
2025,EXPE,2.6403536021927407
2026,EXPE,0.7218438586401011
2029,EXPE,2.9082487292507064
2030,EXPE,17.3300760045502
2031,EXPE,36.3462301334933
2032,EXPE,52.564760438940276
2033,EXPE,58.245960255790024
2034,EXPE,61.99607793991074
2035,EXPE,69.172501385296
2036,EXPE,70.52670160864044
2037,EXPE,71.32590557398787
2038,EXPE,72.90751415834976
2039,EXPE,77.25965904166213
2040,EXPE,84.57148392683476
2041,EXPE,84.11503591529987
2042,EXPE,85.250060129572
2043,EXPE,91.085550119935
2044,EXPE,91.98695055160401
2045,EXPE,92.0731536600489
2046,EXPE,99.03165933236392
2047,EXPE,100.59484496886584
2048,EXPE,102.89264081047804
2049,EXPE,111.4718138723212
2050,EXPE,117.6333373446557
2051,EXPE,120.53855196695528
2052,EXPE,119.8297980803747
2053,EXPE,119.02302336095914
2054,EXPE,118.13097888721515
2055,EXPE,110.94010965252433
