YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393214
2022,EXPE,20.804977796573702
2023,EXPE,16.890927826094078
2024,EXPE,3.3464924126533484
2025,EXPE,1.9677767324740587
2026,EXPE,0.5145223866512721
2029,EXPE,2.2176476538021066
2030,EXPE,15.68833231902823
2031,EXPE,34.57150490392822
2032,EXPE,50.919047715645895
2033,EXPE,56.13530773231335
2034,EXPE,60.02450665058934
2035,EXPE,68.20166844785201
2036,EXPE,69.76935762920213
2037,EXPE,71.05979892434164
2038,EXPE,72.3816810592755
2039,EXPE,77.49937773015253
2040,EXPE,84.2487999631667
2041,EXPE,84.17836247392795
2042,EXPE,84.80082284857747
2043,EXPE,90.59668628808343
2044,EXPE,91.04035529638156
2045,EXPE,90.42495324142521
2046,EXPE,98.6220012170607
2047,EXPE,99.86262220866132
2048,EXPE,101.7706953563296
2049,EXPE,109.9577445258094
2050,EXPE,117.15604920248597
2051,EXPE,119.70063471070188
2052,EXPE,117.76161244210917
2053,EXPE,115.68901481217361
2054,EXPE,113.479693456895
2055,EXPE,107.27327632992463
