YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393228
2022,EXPE,20.604470911848743
2023,EXPE,16.68932813199283
2024,EXPE,3.263453349886353
2025,EXPE,1.7842828802459676
2026,EXPE,0.6140541147909429
2029,EXPE,2.472132683106669
2030,EXPE,16.253495901898354
2031,EXPE,34.95730716352314
2032,EXPE,51.1828102837827
2033,EXPE,57.25841655343139
2034,EXPE,60.8639886503855
2035,EXPE,67.7709546361088
2036,EXPE,69.02725731217816
2037,EXPE,69.86661736529847
2038,EXPE,71.33137363649705
2039,EXPE,76.49576303717069
2040,EXPE,83.53739446193379
2041,EXPE,83.88521953817198
2042,EXPE,85.43425287078637
2043,EXPE,92.00582037071483
2044,EXPE,93.0700271833486
2045,EXPE,92.72097049703122
2046,EXPE,98.96268311009612
2047,EXPE,99.86300874989062
2048,EXPE,101.54067339418529
2049,EXPE,109.7243083266804
2050,EXPE,116.1935819404227
2051,EXPE,118.54058134265563
2052,EXPE,117.35827356018443
2053,EXPE,116.0714431373801
2054,EXPE,114.65156221573275
2055,EXPE,106.97901914686966
