YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,21.000141760428516
2023,EXPE,17.087155479157914
2024,EXPE,3.4272382257526357
2025,EXPE,3.008758667731694
2026,EXPE,1.2730660400963558
2029,EXPE,3.0708853872531168
2030,EXPE,17.32594338831581
2031,EXPE,36.03213277010366
2032,EXPE,52.28966233943194
2033,EXPE,58.11779095213973
2034,EXPE,61.954840329610555
2035,EXPE,69.58025792669285
2036,EXPE,71.15233064405372
2037,EXPE,71.89756664802388
2038,EXPE,72.77553466042718
2039,EXPE,77.74365127894923
2040,EXPE,84.37885981632897
2041,EXPE,83.3627853762701
2042,EXPE,83.06460874413804
2043,EXPE,88.50703436992472
2044,EXPE,88.66733280510789
2045,EXPE,87.75452478643331
2046,EXPE,94.49892432634522
2047,EXPE,95.41453313885798
2048,EXPE,97.00546857331602
2049,EXPE,104.92748853984003
2050,EXPE,111.69826413111196
2051,EXPE,113.7024310072218
2052,EXPE,111.37979556544123
2053,EXPE,108.9111747732028
2054,EXPE,106.32061965154884
2055,EXPE,97.49535786203913
