YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393228
2022,EXPE,21.087954799521114
2023,EXPE,17.09170444617478
2024,EXPE,3.396750671143544
2025,EXPE,1.897636195698732
2026,EXPE,0.4917160036021074
2029,EXPE,2.15130768636463
2030,EXPE,15.47404558520276
2031,EXPE,33.70882696636516
2032,EXPE,49.6902686218462
2033,EXPE,54.469503785594966
2034,EXPE,58.05075891352503
2035,EXPE,64.88890460605259
2036,EXPE,65.84328079473514
2037,EXPE,66.3246645593536
2038,EXPE,66.82217016577718
2039,EXPE,71.21125075653701
2040,EXPE,77.41871980740798
2041,EXPE,76.3226508923902
2042,EXPE,75.03268410949113
2043,EXPE,77.47245086185384
2044,EXPE,77.09191454040106
2045,EXPE,76.79774712256561
2046,EXPE,84.91867617231196
2047,EXPE,86.23063548305873
2048,EXPE,87.83978533006292
2049,EXPE,95.46130501033569
2050,EXPE,101.94151206761344
2051,EXPE,103.72153695005784
2052,EXPE,102.13324365250645
2053,EXPE,100.36871751302371
2054,EXPE,98.45478259577138
2055,EXPE,92.56585098027635
