YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,20.604470911848754
2023,EXPE,16.689328131992813
2024,EXPE,3.2634533498863387
2025,EXPE,1.7907105149344498
2026,EXPE,0.6638501487683851
2029,EXPE,2.352723126325038
2030,EXPE,16.017129501957925
2031,EXPE,34.75420068393248
2032,EXPE,50.92120330727043
2033,EXPE,56.804252089172735
2034,EXPE,59.91198294861057
2035,EXPE,67.26608738947539
2036,EXPE,68.30668287404097
2037,EXPE,69.15078138025197
2038,EXPE,70.60507940193631
2039,EXPE,74.7437867148401
2040,EXPE,81.30194863538173
2041,EXPE,80.88608359923788
2042,EXPE,80.29450602060957
2043,EXPE,86.14590777876424
2044,EXPE,86.59881709695844
2045,EXPE,85.97136974633769
2046,EXPE,92.33181716615451
2047,EXPE,93.73965566278181
2048,EXPE,95.52504436064233
2049,EXPE,103.88588572823062
2050,EXPE,110.11558934889273
2051,EXPE,112.55776787217111
2052,EXPE,111.3573298674115
2053,EXPE,110.02032414384334
2054,EXPE,108.57580244173896
2055,EXPE,100.90374739965621
