YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393217
2022,EXPE,20.78115124240348
2023,EXPE,17.019696335371812
2024,EXPE,3.4640694184195286
2025,EXPE,2.5952225698693367
2026,EXPE,0.8502418371864902
2029,EXPE,2.8179462100763635
2030,EXPE,16.913997718700852
2031,EXPE,35.71019368131367
2032,EXPE,51.96792123630671
2033,EXPE,57.542553903697566
2034,EXPE,61.35780755593167
2035,EXPE,68.78414089852411
2036,EXPE,70.33124956529508
2037,EXPE,71.75397999956954
2038,EXPE,72.70298605340786
2039,EXPE,77.66285167190165
2040,EXPE,84.41730233738915
2041,EXPE,84.12428197841552
2042,EXPE,85.47578922298686
2043,EXPE,91.91174517211887
2044,EXPE,93.2055020201891
2045,EXPE,93.53885538946253
2046,EXPE,102.22565698832659
2047,EXPE,103.56132910315078
2048,EXPE,105.81124720432258
2049,EXPE,114.40491899712852
2050,EXPE,121.85992349228621
2051,EXPE,124.67490677487463
2052,EXPE,123.85539624455821
2053,EXPE,122.92028319778811
2054,EXPE,121.63540406117626
2055,EXPE,114.51923717144213
