YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,20.727841098521637
2023,EXPE,16.8133707150123
2024,EXPE,3.3145783990158337
2025,EXPE,2.680323073445863
2026,EXPE,0.8676755384377419
2029,EXPE,2.8621570662943228
2030,EXPE,16.992517086253716
2031,EXPE,35.880099820227734
2032,EXPE,52.22051404926206
2033,EXPE,57.261521436040724
2034,EXPE,61.17101029280494
2035,EXPE,69.76391423282749
2036,EXPE,71.31878890081492
2037,EXPE,72.61618609752415
2038,EXPE,74.29238816251399
2039,EXPE,79.63202518556837
2040,EXPE,86.42200071162915
2041,EXPE,86.44845814160243
2042,EXPE,89.08380699711228
2043,EXPE,95.93783207047022
2044,EXPE,97.4644433570776
2045,EXPE,97.9336347689504
2046,EXPE,105.56826529219492
2047,EXPE,106.74699026085665
2048,EXPE,108.67308109666881
2049,EXPE,116.87377675815863
2050,EXPE,124.0656771210855
2051,EXPE,126.50557954250309
2052,EXPE,124.71340539593331
2053,EXPE,122.40667081454127
2054,EXPE,120.03778810293743
2055,EXPE,112.0909500161827
