YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,21.087954799521135
2023,EXPE,17.175447119833755
2024,EXPE,3.4634866903629007
2025,EXPE,2.0233597037972735
2026,EXPE,1.209535685939651
2027,EXPE,0.0537879411047471
2029,EXPE,2.961717890238192
2030,EXPE,16.99516638273894
2031,EXPE,36.07974052906698
2032,EXPE,52.19250749284945
2033,EXPE,58.63169996956711
2034,EXPE,62.31914491752528
2035,EXPE,71.04934080906241
2036,EXPE,72.38505872539983
2037,EXPE,73.24636783415772
2038,EXPE,74.63038054008051
2039,EXPE,80.51560961340215
2040,EXPE,87.9838956193218
2041,EXPE,88.37151709512
2042,EXPE,90.90966368414188
2043,EXPE,97.0041287646901
2044,EXPE,98.20206868951341
2045,EXPE,98.06179850269983
2046,EXPE,103.91852487951296
2047,EXPE,105.13161362736275
2048,EXPE,106.84173439998382
2049,EXPE,114.80882325036708
2050,EXPE,122.11256904478563
2051,EXPE,124.4264545875542
2052,EXPE,121.99127846314428
2053,EXPE,119.39783577594002
2054,EXPE,116.63780031597894
2055,EXPE,107.70528589914377
