YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393235
2022,EXPE,21.133905540717983
2023,EXPE,17.374402946072717
2024,EXPE,3.6099442510361817
2025,EXPE,1.912682930409832
2026,EXPE,0.445999022355641
2029,EXPE,2.4875251552578805
2030,EXPE,16.259038110404727
2031,EXPE,35.373910324136574
2032,EXPE,51.71829345221322
2033,EXPE,58.18980488532566
2034,EXPE,62.174614972142
2035,EXPE,69.91523987499595
2036,EXPE,71.6854815196381
2037,EXPE,73.02535540182625
2038,EXPE,74.12987563995104
2039,EXPE,79.40933773994001
2040,EXPE,86.27077324700764
2041,EXPE,86.314933585435
2042,EXPE,89.05437203388335
2043,EXPE,95.75075785088873
2044,EXPE,97.12287713811628
2045,EXPE,96.99303157305056
2046,EXPE,106.04954265570487
2047,EXPE,107.75364283663941
2048,EXPE,109.89054837121576
2049,EXPE,118.6459051420168
2050,EXPE,126.35291376209224
2051,EXPE,129.44294380899973
2052,EXPE,129.1819818071931
2053,EXPE,128.51299108140358
2054,EXPE,127.73917569487237
2055,EXPE,123.06386372455968
