YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039324
2022,EXPE,21.235458704130146
2023,EXPE,17.476589160634767
2024,EXPE,3.651914944567297
2025,EXPE,1.9481097612475928
2026,EXPE,0.494549569868889
2029,EXPE,2.6399422878005576
2030,EXPE,16.39135621461337
2031,EXPE,35.42660287921657
2032,EXPE,51.76992399544364
2033,EXPE,57.94047740570268
2034,EXPE,61.90401280258272
2035,EXPE,69.54740637534776
2036,EXPE,71.28979158874799
2037,EXPE,72.45537909907173
2038,EXPE,73.55979203247723
2039,EXPE,78.76383222484938
2040,EXPE,85.58393196774145
2041,EXPE,85.53804141270723
2042,EXPE,87.90279998715408
2043,EXPE,94.73511681969
2044,EXPE,96.04407121992841
2045,EXPE,96.62734767579772
2046,EXPE,106.04878523631633
2047,EXPE,107.74564279828932
2048,EXPE,109.80540352810746
2049,EXPE,118.47449554852608
2050,EXPE,126.08744350382209
2051,EXPE,129.07388719775082
2052,EXPE,128.53618494863747
2053,EXPE,127.58144275419563
2054,EXPE,126.8081861010355
2055,EXPE,122.13442277180732
