YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039323
2022,EXPE,21.087954799521114
2023,EXPE,17.175447119833795
2024,EXPE,3.4635693962321055
2025,EXPE,2.0282092137384247
2026,EXPE,0.5766969351687271
2029,EXPE,2.3015462405520775
2030,EXPE,15.843117662730961
2031,EXPE,34.766679226118
2032,EXPE,51.01592070780287
2033,EXPE,56.55741052347512
2034,EXPE,60.325803930773034
2035,EXPE,68.41335060589122
2036,EXPE,69.83237166528616
2037,EXPE,70.64286150920171
2038,EXPE,71.94363933210204
2039,EXPE,77.44797671423035
2040,EXPE,84.75316812244311
2041,EXPE,84.32129164232622
2042,EXPE,84.54506099639367
2043,EXPE,89.41427392713575
2044,EXPE,89.35709322644466
2045,EXPE,88.27941432813584
2046,EXPE,95.93552758167789
2047,EXPE,97.0256222967546
2048,EXPE,98.58995946494065
2049,EXPE,106.38413540061428
2050,EXPE,113.54712427134535
2051,EXPE,115.83208438010791
2052,EXPE,113.5592971978484
2053,EXPE,111.09888810647927
2054,EXPE,108.48305528503548
2055,EXPE,101.87756280939546
