YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039321
2022,EXPE,20.752083505782625
2023,EXPE,16.990470172793803
2024,EXPE,3.4520431304611936
2025,EXPE,2.812796971564808
2026,EXPE,1.1604269809308836
2027,EXPE,0.0357546192992733
2029,EXPE,3.1643317794996952
2030,EXPE,17.671503325274315
2031,EXPE,36.8218126016224
2032,EXPE,52.99160222249492
2033,EXPE,59.43898933529089
2034,EXPE,63.324432093017506
2035,EXPE,71.46856749125243
2036,EXPE,73.14390210410193
2037,EXPE,76.06907583232896
2038,EXPE,78.07146475575576
2039,EXPE,84.01899236015382
2040,EXPE,89.88253833918512
2041,EXPE,91.3176539460597
2042,EXPE,94.95489050621876
2043,EXPE,102.0407815680602
2044,EXPE,104.27922798324448
2045,EXPE,105.46901014202558
2046,EXPE,113.74316081677892
2047,EXPE,116.01745082045257
2048,EXPE,118.34821516878121
2049,EXPE,127.16998641948987
2050,EXPE,135.01958996107265
2051,EXPE,138.51344030459202
2052,EXPE,139.14310664844447
2053,EXPE,138.94383673709527
2054,EXPE,138.66879008062716
2055,EXPE,132.5091374551277
