YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,21.23545870413012
2023,EXPE,17.476589160634788
2024,EXPE,3.651914944567309
2025,EXPE,2.8298137252431506
2026,EXPE,1.160906011534038
2027,EXPE,0.0546387495719491
2029,EXPE,3.2053409365304817
2030,EXPE,17.523432771015425
2031,EXPE,36.484808041844715
2032,EXPE,52.721591723393594
2033,EXPE,59.35164285972519
2034,EXPE,63.27996645481007
2035,EXPE,71.46507494812631
2036,EXPE,73.16998951542557
2037,EXPE,74.29655250762657
2038,EXPE,75.40869705448037
2039,EXPE,80.80582390461707
2040,EXPE,87.62468140956119
2041,EXPE,88.07329083104617
2042,EXPE,90.93989001932545
2043,EXPE,97.73759789620729
2044,EXPE,99.01937919716416
2045,EXPE,99.56711789438828
2046,EXPE,107.7162694666404
2047,EXPE,109.04658919526752
2048,EXPE,110.74357864502777
2049,EXPE,118.99531811301222
2050,EXPE,126.17708425692719
2051,EXPE,128.584881202742
2052,EXPE,126.72064159402574
2053,EXPE,124.4136523520399
2054,EXPE,121.9888071386862
2055,EXPE,114.00293808788977
