YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393228
2022,EXPE,20.79618507776499
2023,EXPE,17.0348121086492
2024,EXPE,3.4702067095020697
2025,EXPE,2.0642784539691954
2026,EXPE,1.221931492832078
2027,EXPE,0.0573916908630003
2029,EXPE,2.8639968832404064
2030,EXPE,16.901193709950395
2031,EXPE,35.72011915838941
2032,EXPE,51.78016936297609
2033,EXPE,58.38536263537211
2034,EXPE,62.201168783518085
2035,EXPE,70.43494932603026
2036,EXPE,71.99630144640638
2037,EXPE,73.23246103180408
2038,EXPE,74.46087308746107
2039,EXPE,79.05229699293237
2040,EXPE,85.33726497754942
2041,EXPE,85.44423964070883
2042,EXPE,88.1161588318194
2043,EXPE,94.88922173019888
2044,EXPE,96.50558547727839
2045,EXPE,97.57724795428196
2046,EXPE,105.07342572619214
2047,EXPE,106.83512390103012
2048,EXPE,109.015693722973
2049,EXPE,117.71396322028646
2050,EXPE,125.42887206296658
2051,EXPE,128.4730798729151
2052,EXPE,128.1987855301679
2053,EXPE,127.52319515226026
2054,EXPE,126.77918483122689
2055,EXPE,119.8715383620762
