YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,21.23545870413013
2023,EXPE,17.476589160634788
2024,EXPE,3.651914944567325
2025,EXPE,2.818444762996388
2026,EXPE,1.1495370492872543
2027,EXPE,0.0544150924645557
2029,EXPE,3.1931467037918373
2030,EXPE,17.496426159965317
2031,EXPE,36.45571780077102
2032,EXPE,52.69258202870685
2033,EXPE,59.351978299500146
2034,EXPE,63.280299376581894
2035,EXPE,71.46490313719336
2036,EXPE,73.16982750914704
2037,EXPE,74.29639050134807
2038,EXPE,75.40853838359443
2039,EXPE,80.80566279025746
2040,EXPE,87.8059796288033
2041,EXPE,88.4858055515917
2042,EXPE,91.59646619528178
2043,EXPE,98.59599549891216
2044,EXPE,100.08484072376577
2045,EXPE,100.8376376013836
2046,EXPE,108.98946851021506
2047,EXPE,110.8147976305477
2048,EXPE,112.78910877339601
2049,EXPE,121.56350358866675
2050,EXPE,129.2976476347368
2051,EXPE,132.28914129236907
2052,EXPE,131.77740478638944
2053,EXPE,130.8365612842091
2054,EXPE,129.77911169736637
2055,EXPE,122.99206871023439
