YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,21.235458704130124
2023,EXPE,17.47658916063477
2024,EXPE,3.651914944567296
2025,EXPE,2.9022554418029536
2026,EXPE,1.299815656760012
2027,EXPE,0.1736575782859224
2029,EXPE,3.2736698998676133
2030,EXPE,17.491129327949796
2031,EXPE,36.799545822001534
2032,EXPE,53.096064544413274
2033,EXPE,59.86935363395841
2034,EXPE,63.75461353874958
2035,EXPE,73.06948301688139
2036,EXPE,74.8451433338117
2037,EXPE,76.25343800908243
2038,EXPE,78.48563118421637
2039,EXPE,85.0739956695054
2040,EXPE,93.63759551971626
2041,EXPE,95.91121834859875
2042,EXPE,100.03374059587617
2043,EXPE,107.22611460937895
2044,EXPE,109.57334532647171
2045,EXPE,111.14692794896786
2046,EXPE,119.84530146504102
2047,EXPE,122.48785708458749
2048,EXPE,124.70688179094827
2049,EXPE,133.99710026854257
2050,EXPE,142.69701267152575
2051,EXPE,146.50554065881502
2052,EXPE,147.44667613502568
2053,EXPE,147.59358720501575
2054,EXPE,147.6666566964445
2055,EXPE,142.2001294242061
