YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039323
2022,EXPE,20.75208350578262
2023,EXPE,16.83774524905784
2024,EXPE,3.322751214618067
2025,EXPE,2.5488285344797905
2026,EXPE,0.5211489366416898
2029,EXPE,2.2278671860589583
2030,EXPE,16.166814969737857
2031,EXPE,35.028225275198544
2032,EXPE,51.06187661252906
2033,EXPE,56.014044588287234
2034,EXPE,59.66923297262264
2035,EXPE,66.29003187843476
2036,EXPE,67.37128902988229
2037,EXPE,68.28850703164383
2038,EXPE,69.57928884149074
2039,EXPE,74.13338176396677
2040,EXPE,81.1838332087309
2041,EXPE,80.76711261706983
2042,EXPE,80.345035392928
2043,EXPE,86.0514430699018
2044,EXPE,86.36924297614505
2045,EXPE,86.10275805096087
2046,EXPE,93.42695002628273
2047,EXPE,95.19647143464145
2048,EXPE,98.35183034986132
2049,EXPE,106.10141645691336
2050,EXPE,112.26303712905896
2051,EXPE,115.26629575545911
2052,EXPE,114.69838778314781
2053,EXPE,114.0393922915732
2054,EXPE,113.34777456553991
2055,EXPE,106.82451673398137
