YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393242
2022,EXPE,20.75208350578263
2023,EXPE,16.990470172793803
2024,EXPE,3.4520431304611807
2025,EXPE,1.9849162766274688
2026,EXPE,0.4027634993774551
2029,EXPE,1.9752457945014887
2030,EXPE,15.531179610990758
2031,EXPE,34.42581979427427
2032,EXPE,50.59474290363302
2033,EXPE,55.92226603773136
2034,EXPE,59.73678947854254
2035,EXPE,67.1679626321252
2036,EXPE,68.72654179196243
2037,EXPE,71.4055312214554
2038,EXPE,72.77036161285471
2039,EXPE,76.6917103860675
2040,EXPE,82.21544237393306
2041,EXPE,81.61885596745657
2042,EXPE,81.42667040913317
2043,EXPE,87.08975812755881
2044,EXPE,87.53171919019985
2045,EXPE,87.21355259752693
2046,EXPE,95.13418187518201
2047,EXPE,96.92862751182207
2048,EXPE,100.03822444578833
2049,EXPE,108.42484738892045
2050,EXPE,116.0910029732115
2051,EXPE,118.9232955965955
2052,EXPE,117.41032467865084
2053,EXPE,115.83795170037692
2054,EXPE,114.18819944463061
2055,EXPE,108.62504783264684
