YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393228
2022,EXPE,20.752083505782625
2023,EXPE,16.990470172793813
2024,EXPE,3.451960424591988
2025,EXPE,2.0480138318974377
2026,EXPE,1.2721758506135037
2027,EXPE,0.1071109198969579
2029,EXPE,3.0244958583318167
2030,EXPE,17.04644302846752
2031,EXPE,36.233879098596766
2032,EXPE,52.46466234208347
2033,EXPE,59.19306894371015
2034,EXPE,62.95441194742221
2035,EXPE,72.19982498740981
2036,EXPE,73.90925770538887
2037,EXPE,76.38107428692774
2038,EXPE,78.38692572795443
2039,EXPE,83.36380646711979
2040,EXPE,89.90851687040083
2041,EXPE,91.60648539120635
2042,EXPE,95.38722704716223
2043,EXPE,102.52832659839852
2044,EXPE,104.47221213878619
2045,EXPE,105.76128498789623
2046,EXPE,113.50639604927457
2047,EXPE,115.65911808050745
2048,EXPE,118.01717989713404
2049,EXPE,126.9997269241678
2050,EXPE,135.12881760504388
2051,EXPE,138.4715697189493
2052,EXPE,138.35412791747737
2053,EXPE,137.81161313277732
2054,EXPE,137.17529218127873
2055,EXPE,130.35767537011768
