YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393235
2022,EXPE,20.752083505782615
2023,EXPE,16.844660266947944
2024,EXPE,3.327371046202698
2025,EXPE,1.9070684730038017
2026,EXPE,0.8265341184150604
2029,EXPE,2.7745574777185755
2030,EXPE,16.968580792686947
2031,EXPE,36.05652794546002
2032,EXPE,52.22053316994664
2033,EXPE,58.39396925169139
2034,EXPE,62.2586811596329
2035,EXPE,70.64123013661057
2036,EXPE,72.0424859306338
2037,EXPE,72.97168889961505
2038,EXPE,74.66611213196492
2039,EXPE,79.7676068474901
2040,EXPE,86.69562209242878
2041,EXPE,86.58461517136914
2042,EXPE,89.07366927094995
2043,EXPE,95.18344409940764
2044,EXPE,96.38593381623326
2045,EXPE,96.71646823950357
2046,EXPE,103.48270125194423
2047,EXPE,105.25142325217584
2048,EXPE,107.6370765160801
2049,EXPE,116.27788273037042
2050,EXPE,122.45021746517018
2051,EXPE,125.50557112453454
2052,EXPE,124.93622591262974
2053,EXPE,124.2516665427478
2054,EXPE,123.482137791663
2055,EXPE,116.50987923049657
