YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393246
2022,EXPE,21.08795479952113
2023,EXPE,17.175447119833766
2024,EXPE,3.463486690362899
2025,EXPE,1.9993767393114856
2026,EXPE,1.122759605857155
2027,EXPE,0.0020783661774869
2029,EXPE,2.876980900776237
2030,EXPE,17.058119876506805
2031,EXPE,36.1434430392117
2032,EXPE,52.274586284899165
2033,EXPE,58.70239510970978
2034,EXPE,62.41634928983352
2035,EXPE,70.25360862260877
2036,EXPE,71.54237445354073
2037,EXPE,72.46540546344026
2038,EXPE,73.86900938238861
2039,EXPE,79.52855521674425
2040,EXPE,86.9544053740679
2041,EXPE,86.74124022569167
2042,EXPE,88.89922095629252
2043,EXPE,94.74304728057109
2044,EXPE,95.6845153905025
2045,EXPE,95.63815152420499
2046,EXPE,101.84107228966758
2047,EXPE,102.88438010661224
2048,EXPE,104.64289437490368
2049,EXPE,112.60640070756365
2050,EXPE,119.92831050350674
2051,EXPE,122.28193735385958
2052,EXPE,120.519546956516
2053,EXPE,118.60026888048968
2054,EXPE,116.80168714500898
2055,EXPE,108.72994337273717
