YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393224
2022,EXPE,21.235458704130135
2023,EXPE,17.476589160634763
2024,EXPE,3.6519149445672983
2025,EXPE,2.136994071258395
2026,EXPE,0.6987635073836242
2029,EXPE,2.4358617657547543
2030,EXPE,15.993354293981332
2031,EXPE,35.184869078642116
2032,EXPE,51.57381557334642
2033,EXPE,57.5754200743389
2034,EXPE,61.542900629980466
2035,EXPE,70.29836265448688
2036,EXPE,72.02021035537089
2037,EXPE,72.837448699041
2038,EXPE,74.1524885066344
2039,EXPE,79.78279058334363
2040,EXPE,87.21541667822427
2041,EXPE,86.97289825305408
2042,EXPE,88.5004196184684
2043,EXPE,93.68576060021945
2044,EXPE,93.92772294961571
2045,EXPE,93.15722198353656
2046,EXPE,100.61667820897476
2047,EXPE,101.80061235095212
2048,EXPE,103.61800746542491
2049,EXPE,111.4322798555028
2050,EXPE,118.57303415340053
2051,EXPE,120.82311428699437
2052,EXPE,118.77127192054489
2053,EXPE,116.54556918672262
2054,EXPE,114.16280564551722
2055,EXPE,107.7329648521523
