YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.81645661039322
2022,EXPE,20.705435905418806
2023,EXPE,16.79084340837138
2024,EXPE,3.3053086265691105
2025,EXPE,1.738647159576446
2026,EXPE,0.2186635705558964
2029,EXPE,1.7329053688344769
2030,EXPE,15.135174356464256
2031,EXPE,34.04606457863355
2032,EXPE,50.27484551472508
2033,EXPE,55.38217570113078
2034,EXPE,59.13843552797695
2035,EXPE,66.68021640855225
2036,EXPE,68.0265720293338
2037,EXPE,68.90076869733294
2038,EXPE,70.47250473338497
2039,EXPE,74.86638005314212
2040,EXPE,82.05968367152248
2041,EXPE,81.39572821488309
2042,EXPE,81.28097820576578
2043,EXPE,86.95138791682513
2044,EXPE,87.69462680216508
2045,EXPE,87.59636252217524
2046,EXPE,95.70225086587565
2047,EXPE,97.14723547519473
2048,EXPE,99.31469953881579
2049,EXPE,107.67402394022173
2050,EXPE,113.58149823502615
2051,EXPE,116.46837753043542
2052,EXPE,115.7572304372693
2053,EXPE,114.93845873071272
2054,EXPE,114.03975886013679
2055,EXPE,109.16444522728243
