YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393246
2022,EXPE,20.752083505782625
2023,EXPE,16.990470172793813
2024,EXPE,3.452043130461196
2025,EXPE,1.7999580045163022
2026,EXPE,0.3561164015992394
2029,EXPE,2.269667332672498
2030,EXPE,15.953705327605636
2031,EXPE,35.06866318545849
2032,EXPE,51.36165811624207
2033,EXPE,57.55451859044448
2034,EXPE,61.501826504783736
2035,EXPE,69.12151706237941
2036,EXPE,70.84890472632999
2037,EXPE,73.78940372757094
2038,EXPE,75.8150695896006
2039,EXPE,81.5455594031491
2040,EXPE,87.33968803303841
2041,EXPE,87.68841623094967
2042,EXPE,91.05959363739807
2043,EXPE,97.97739570446863
2044,EXPE,100.04405244336292
2045,EXPE,101.16392605721975
2046,EXPE,110.46499370137508
2047,EXPE,112.71708385446479
2048,EXPE,115.45175786032736
2049,EXPE,124.39826638007892
2050,EXPE,132.76005526449708
2051,EXPE,136.34288994860248
2052,EXPE,137.11385996759702
2053,EXPE,136.87873400109805
2054,EXPE,136.57818837847307
2055,EXPE,132.41097272922792
