YEAR,TECHNOLOGY:SubSector,VALUE
2021,EXPE,16.816456610393217
2022,EXPE,21.10921162947794
2023,EXPE,17.196830176857855
2024,EXPE,3.4723683208433824
2025,EXPE,2.0205372851924155
2026,EXPE,0.5986561958750136
2029,EXPE,2.3912814429935505
2030,EXPE,15.842668650301206
2031,EXPE,34.89521694359757
2032,EXPE,51.2810710020524
2033,EXPE,56.91515040409675
2034,EXPE,60.91344945084584
2035,EXPE,69.5644099310125
2036,EXPE,71.28105737681312
2037,EXPE,72.670162018204
2038,EXPE,73.7927116101361
2039,EXPE,79.09732882968676
2040,EXPE,85.9242772788355
2041,EXPE,86.08473830948414
2042,EXPE,87.7135262323644
2043,EXPE,93.67245094896063
2044,EXPE,94.3398429326285
2045,EXPE,93.96143209778181
2046,EXPE,102.31010404809561
2047,EXPE,103.75350068407539
2048,EXPE,105.87922340373125
2049,EXPE,114.21380234886905
2050,EXPE,121.56596370390524
2051,EXPE,124.19523764570164
2052,EXPE,122.44818488915872
2053,EXPE,120.55552901011298
2054,EXPE,118.55018229322074
2055,EXPE,112.53708103399141
