YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,2332.4988
2022,GAS,2099.255
2023,GAS,1866.001
2024,GAS,1632.7469999999998
2025,GAS,1399.503
2026,GAS,1166.249
2027,GAS,933.0009999999999
2028,GAS,699.751
2029,GAS,466.5
2030,GAS,233.25
2021,DSLBDL,359.164
2022,DSLBDL,323.247
2023,DSLBDL,358.2418695652173
2024,DSLBDL,398.00265217391296
2025,DSLBDL,362.08665217391297
2026,DSLBDL,326.17065217391297
2027,DSLBDL,290.254652173913
2028,DSLBDL,254.33765217391291
2029,DSLBDL,218.42165217391295
2030,DSLBDL,182.50465217391292
2031,DSLBDL,146.58865217391295
2032,DSLBDL,146.58865217391295
2033,DSLBDL,146.58865217391295
2034,DSLBDL,146.58865217391295
2035,DSLBDL,146.58865217391295
2036,DSLBDL,146.58865217391295
2037,DSLBDL,146.58865217391295
2038,DSLBDL,75.67778260869567
2022,ELC,289.94493723048544
2023,ELC,651.1506082337525
2024,ELC,1016.9315294862107
2025,ELC,1469.7079716081828
2026,ELC,1807.4069010959895
2027,ELC,2142.517238398347
2028,ELC,2494.004754084223
2029,ELC,2861.8139929385275
2030,ELC,3256.794185456332
2031,ELC,3652.090447741959
2032,ELC,3806.7114500041557
2033,ELC,3970.6368482402404
2034,ELC,4177.400137598329
2035,ELC,4396.9042449134195
2036,ELC,4618.130610459507
2037,ELC,4789.914567181653
2038,ELC,5029.713957017246
2039,ELC,5352.984659645351
2040,ELC,5616.1344301202425
2041,ELC,5904.512921379265
2042,ELC,6204.24022965711
2043,ELC,6525.048274006153
2044,ELC,6865.222582602948
2045,ELC,7233.766368249204
2046,ELC,7619.269326722176
2047,ELC,8029.3767374228755
2048,ELC,8463.691092971952
2049,ELC,8929.396401285501
2050,ELC,9418.218263202709
2051,ELC,9951.819853787592
2052,ELC,10517.23765170883
2053,ELC,11116.340283892496
2054,ELC,11748.56617091764
2055,ELC,12418.437951861499
2021,JET,0.01
2022,JET,0.010517213114754
2023,JET,0.0110344262295081
2024,JET,0.0115518032786885
2025,JET,0.0110518032786885
2026,JET,0.0105518032786885
2027,JET,0.0100518032786885
2028,JET,0.0095518032786885
2029,JET,0.0090518032786885
2030,JET,0.0085518032786885
2031,JET,0.0080518032786885
2032,JET,0.0075518032786885
2033,JET,0.0070518032786885
2034,JET,0.0065518032786885
2035,JET,0.0060518032786885
2036,JET,0.0055518032786885
2037,JET,0.0050518032786885
2038,JET,0.0045518032786885
2039,JET,0.0040518032786885
2040,JET,0.0030518032786885
2041,JET,0.0030518032786885
2042,JET,0.0030518032786885
2043,JET,0.0030518032786885
2044,JET,0.0030518032786885
2045,JET,0.0030518032786885
2046,JET,0.0030518032786885
2047,JET,0.0030518032786885
2048,JET,0.0030518032786885
2049,JET,0.0030518032786885
2050,JET,0.0030518032786885
2051,JET,0.0030518032786885
2052,JET,0.0030518032786885
2053,JET,0.0030518032786885
2054,JET,0.0020345901639344
2055,JET,0.0010173770491803
2025,H2,0.001017213114754
2026,H2,0.0018109836065573
2027,H2,0.0026131147540983
2028,H2,0.003423606557377
2029,H2,0.004243606557377
2030,H2,0.0050734426229508
2031,H2,0.0059129508196721
2032,H2,0.0067631147540983
2033,H2,0.0076231147540983
2034,H2,0.008493606557377
2035,H2,0.0093745901639344
2036,H2,0.010265737704918
2037,H2,0.0111668852459016
2038,H2,0.0120775409836065
2039,H2,0.0129981967213114
2040,H2,0.0144280327868852
2041,H2,0.0148670491803278
2042,H2,0.0153147540983606
2043,H2,0.0157708196721311
2044,H2,0.0162347540983606
2045,H2,0.0167068852459016
2046,H2,0.0171862295081967
2047,H2,0.0176727868852459
2048,H2,0.018165737704918
2049,H2,0.0186652459016393
2050,H2,0.0222224590163934
2051,H2,0.0227403278688524
2052,H2,0.023273606557377
2053,H2,0.0238219672131147
2054,H2,0.0243852459016393
2055,H2,0.0249637704918032
